Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/neos-5195221-niemur.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/neos-5195221-niemur.txt -quit (default strategy 1)
At line 1 NAME          neos-5195221-niemur
At line 2 ROWS
At line 42260 COLUMNS
At line 218851 RHS
At line 241578 BOUNDS
At line 251371 ENDATA
Problem neos-5195221-niemur has 42256 rows, 14546 columns and 176586 elements
Coin0008I neos-5195221-niemur read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 1.59147 seconds
Cgl0003I 1190 fixed, 0 tightened bounds, 10104 strengthened rows, 1794 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 3149 strengthened rows, 12 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2452 strengthened rows, 658 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 283 strengthened rows, 122 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 51 strengthened rows, 2 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 33 strengthened rows, 0 substitutions
Cgl0004I processed model has 26019 rows, 8985 columns (4959 integer (4959 of which binary)) and 137492 elements
Coin3009W Conflict graph built in 0.022 seconds, density: 0.011%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 779 integers unsatisfied sum - 317.18
Cbc0038I Pass   1: (13.56 seconds) suminf.  135.00000 (589) obj. 0.015883 iterations 1739
Cbc0038I Pass   2: (16.90 seconds) suminf.   72.62500 (1090) obj. 0.0444033 iterations 1280
Cbc0038I Pass   3: (17.81 seconds) suminf.   71.00000 (947) obj. 0.0429651 iterations 254
Cbc0038I Pass   4: (18.35 seconds) suminf.   71.20930 (1214) obj. 0.0485435 iterations 131
Cbc0038I Pass   5: (19.44 seconds) suminf.   78.16667 (973) obj. 0.0434026 iterations 490
Cbc0038I Pass   6: (20.58 seconds) suminf.   73.08333 (949) obj. 0.0434026 iterations 456
Cbc0038I Pass   7: (20.71 seconds) suminf.   72.30556 (948) obj. 0.0434026 iterations 15
Cbc0038I Pass   8: (21.20 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 123
Cbc0038I Pass   9: (21.75 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 131
Cbc0038I Pass  10: (22.28 seconds) suminf.   71.80000 (1015) obj. 0.0468293 iterations 134
Cbc0038I Pass  11: (23.33 seconds) suminf.   78.80556 (972) obj. 0.0584826 iterations 520
Cbc0038I Pass  12: (24.48 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 462
Cbc0038I Pass  13: (24.57 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 2
Cbc0038I Pass  14: (24.97 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 121
Cbc0038I Pass  15: (25.84 seconds) suminf.   79.02778 (974) obj. 0.0584826 iterations 434
Cbc0038I Pass  16: (27.09 seconds) suminf.   74.42105 (998) obj. 0.0596588 iterations 433
Cbc0038I Pass  17: (27.27 seconds) suminf.   72.67213 (1220) obj. 0.0600245 iterations 34
Cbc0038I Pass  18: (27.62 seconds) suminf.   71.09524 (1215) obj. 0.06019 iterations 81
Cbc0038I Pass  19: (28.01 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 88
Cbc0038I Pass  20: (28.51 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 119
Cbc0038I Pass  21: (29.45 seconds) suminf.   80.52778 (988) obj. 0.0611822 iterations 427
Cbc0038I Pass  22: (30.70 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 460
Cbc0038I Pass  23: (30.81 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 9
Cbc0038I Pass  24: (33.02 seconds) suminf.   86.50000 (173) obj. 0.0841469 iterations 604
Cbc0038I Pass  25: (34.04 seconds) suminf.   91.00000 (185) obj. 0.0897683 iterations 368
Cbc0038I Pass  26: (34.89 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 330
Cbc0038I Pass  27: (35.37 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 149
Cbc0038I Pass  28: (35.75 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 136
Cbc0038I Pass  29: (36.09 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 132
Cbc0038I Pass  30: (36.58 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 138
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 3239 integers at bound fixed and 3662 continuous
Cbc0038I Mini branch and bound did not improve solution (36.68 seconds)
Cbc0038I After 36.69 seconds - Feasibility pump exiting - took 26.03 seconds
Cbc0031I 246 added rows had average density of 6.0731707
Cbc0013I At root node, 246 cuts changed objective from 0 to -4.7918385e-15 in 10 passes
Cbc0010I After 419 nodes, 158 on tree, 1e+50 best solution, best possible 0 (3459.06 seconds)
Cbc0010I After 420 nodes, 159 on tree, 1e+50 best solution, best possible 0 (3460.10 seconds)
Cbc0010I After 421 nodes, 159 on tree, 1e+50 best solution, best possible 0 (3461.15 seconds)
Cbc0010I After 422 nodes, 160 on tree, 1e+50 best solution, best possible 0 (3462.27 seconds)
Cbc0010I After 423 nodes, 161 on tree, 1e+50 best solution, best possible 0 (3464.01 seconds)
Cbc0010I After 424 nodes, 162 on tree, 1e+50 best solution, best possible 0 (3465.31 seconds)
Cbc0010I After 425 nodes, 162 on tree, 1e+50 best solution, best possible 0 (3466.80 seconds)
Cbc0010I After 426 nodes, 162 on tree, 1e+50 best solution, best possible 0 (3467.89 seconds)
Cbc0010I After 427 nodes, 163 on tree, 1e+50 best solution, best possible 0 (3468.62 seconds)
Cbc0010I After 428 nodes, 163 on tree, 1e+50 best solution, best possible 0 (3470.04 seconds)
Cbc0010I After 429 nodes, 164 on tree, 1e+50 best solution, best possible 0 (3471.24 seconds)
Cbc0010I After 430 nodes, 165 on tree, 1e+50 best solution, best possible 0 (3472.49 seconds)
Cbc0010I After 431 nodes, 166 on tree, 1e+50 best solution, best possible 0 (3473.97 seconds)
Cbc0010I After 432 nodes, 167 on tree, 1e+50 best solution, best possible 0 (3475.17 seconds)
Cbc0010I After 434 nodes, 168 on tree, 1e+50 best solution, best possible 0 (3476.66 seconds)
Cbc0004I Integer solution of 0.052484819 found after 688933 iterations and 435 nodes (3476.86 seconds)
Cbc0010I After 436 nodes, 166 on tree, 0.052484819 best solution, best possible 0 (3482.72 seconds)
Cbc0010I After 437 nodes, 167 on tree, 0.052484819 best solution, best possible 0 (3492.68 seconds)
Cbc0010I After 438 nodes, 167 on tree, 0.052484819 best solution, best possible 0 (3510.20 seconds)
Cbc0010I After 439 nodes, 167 on tree, 0.052484819 best solution, best possible 0 (3527.39 seconds)
Cbc0010I After 440 nodes, 168 on tree, 0.052484819 best solution, best possible 0 (3534.60 seconds)
Cbc0010I After 441 nodes, 169 on tree, 0.052484819 best solution, best possible 0 (3544.75 seconds)
Cbc0010I After 442 nodes, 169 on tree, 0.052484819 best solution, best possible 0 (3553.67 seconds)
Cbc0010I After 443 nodes, 170 on tree, 0.052484819 best solution, best possible 0 (3559.36 seconds)
Cbc0010I After 444 nodes, 170 on tree, 0.052484819 best solution, best possible 0 (3568.86 seconds)
Cbc0010I After 445 nodes, 171 on tree, 0.052484819 best solution, best possible 0 (3591.76 seconds)
Cbc0010I After 446 nodes, 172 on tree, 0.052484819 best solution, best possible 0 (3601.38 seconds)
Cbc0010I After 447 nodes, 172 on tree, 0.052484819 best solution, best possible 0 (3614.63 seconds)
Cbc0010I After 448 nodes, 173 on tree, 0.052484819 best solution, best possible 0 (3618.79 seconds)
Cbc0010I After 449 nodes, 174 on tree, 0.052484819 best solution, best possible 0 (3622.42 seconds)
Cbc0010I After 450 nodes, 175 on tree, 0.052484819 best solution, best possible 0 (3627.24 seconds)
Cbc0010I After 451 nodes, 175 on tree, 0.052484819 best solution, best possible 0 (3630.89 seconds)
Cbc0010I After 452 nodes, 176 on tree, 0.052484819 best solution, best possible 0 (3664.36 seconds)
Cbc0010I After 453 nodes, 176 on tree, 0.052484819 best solution, best possible 0 (3688.50 seconds)
Cbc0010I After 454 nodes, 176 on tree, 0.052484819 best solution, best possible 0 (3696.03 seconds)
Cbc0010I After 455 nodes, 177 on tree, 0.052484819 best solution, best possible 0 (3710.04 seconds)
Cbc0010I After 456 nodes, 177 on tree, 0.052484819 best solution, best possible 0 (3724.91 seconds)
Cbc0010I After 457 nodes, 178 on tree, 0.052484819 best solution, best possible 0 (3732.52 seconds)
Cbc0010I After 458 nodes, 178 on tree, 0.052484819 best solution, best possible 0 (3740.73 seconds)
Cbc0010I After 459 nodes, 178 on tree, 0.052484819 best solution, best possible 0 (3753.78 seconds)
Cbc0010I After 460 nodes, 179 on tree, 0.052484819 best solution, best possible 0 (3768.99 seconds)
Cbc0010I After 461 nodes, 179 on tree, 0.052484819 best solution, best possible 0 (3778.39 seconds)
Cbc0010I After 462 nodes, 179 on tree, 0.052484819 best solution, best possible 0 (3791.48 seconds)
Cbc0010I After 463 nodes, 180 on tree, 0.052484819 best solution, best possible 0 (3800.94 seconds)
Cbc0010I After 464 nodes, 180 on tree, 0.052484819 best solution, best possible 0 (3813.16 seconds)
Cbc0010I After 465 nodes, 181 on tree, 0.052484819 best solution, best possible 0 (3824.15 seconds)
Cbc0010I After 466 nodes, 182 on tree, 0.052484819 best solution, best possible 0 (3832.82 seconds)
Cbc0010I After 467 nodes, 183 on tree, 0.052484819 best solution, best possible 0 (3840.61 seconds)
Cbc0010I After 468 nodes, 183 on tree, 0.052484819 best solution, best possible 0 (3859.65 seconds)
Cbc0010I After 469 nodes, 184 on tree, 0.052484819 best solution, best possible 0 (3880.39 seconds)
Cbc0010I After 470 nodes, 185 on tree, 0.052484819 best solution, best possible 0 (3889.22 seconds)
Cbc0010I After 471 nodes, 185 on tree, 0.052484819 best solution, best possible 0 (3908.97 seconds)
Cbc0010I After 472 nodes, 185 on tree, 0.052484819 best solution, best possible 0 (3943.89 seconds)
Cbc0010I After 473 nodes, 185 on tree, 0.052484819 best solution, best possible 0 (3961.93 seconds)
Cbc0010I After 474 nodes, 185 on tree, 0.052484819 best solution, best possible 0 (3982.14 seconds)
Cbc0010I After 475 nodes, 186 on tree, 0.052484819 best solution, best possible 0 (3989.67 seconds)
Cbc0010I After 476 nodes, 186 on tree, 0.052484819 best solution, best possible 0 (4000.94 seconds)
Cbc0010I After 477 nodes, 187 on tree, 0.052484819 best solution, best possible 0 (4024.97 seconds)
Cbc0010I After 478 nodes, 187 on tree, 0.052484819 best solution, best possible 0 (4047.83 seconds)
Cbc0010I After 479 nodes, 188 on tree, 0.052484819 best solution, best possible 0 (4054.61 seconds)
Cbc0010I After 480 nodes, 188 on tree, 0.052484819 best solution, best possible 0 (4067.77 seconds)
Cbc0010I After 481 nodes, 189 on tree, 0.052484819 best solution, best possible 0 (4073.29 seconds)
Cbc0010I After 482 nodes, 189 on tree, 0.052484819 best solution, best possible 0 (4077.49 seconds)
Cbc0010I After 483 nodes, 190 on tree, 0.052484819 best solution, best possible 0 (4092.50 seconds)
Cbc0010I After 484 nodes, 190 on tree, 0.052484819 best solution, best possible 0 (4098.47 seconds)
Cbc0010I After 485 nodes, 191 on tree, 0.052484819 best solution, best possible 0 (4103.80 seconds)
Cbc0010I After 486 nodes, 191 on tree, 0.052484819 best solution, best possible 0 (4111.10 seconds)
Cbc0010I After 487 nodes, 192 on tree, 0.052484819 best solution, best possible 0 (4118.60 seconds)
Cbc0010I After 488 nodes, 193 on tree, 0.052484819 best solution, best possible 0 (4143.06 seconds)
Cbc0010I After 489 nodes, 194 on tree, 0.052484819 best solution, best possible 0 (4163.41 seconds)
Cbc0010I After 490 nodes, 194 on tree, 0.052484819 best solution, best possible 0 (4171.43 seconds)
Cbc0010I After 491 nodes, 194 on tree, 0.052484819 best solution, best possible 0 (4201.71 seconds)
Cbc0010I After 492 nodes, 194 on tree, 0.052484819 best solution, best possible 0 (4220.43 seconds)
Cbc0010I After 493 nodes, 194 on tree, 0.052484819 best solution, best possible 0 (4230.76 seconds)
Cbc0010I After 494 nodes, 195 on tree, 0.052484819 best solution, best possible 0 (4238.21 seconds)
Cbc0010I After 495 nodes, 195 on tree, 0.052484819 best solution, best possible 0 (4247.74 seconds)
Cbc0010I After 496 nodes, 196 on tree, 0.052484819 best solution, best possible 0 (4251.44 seconds)
Cbc0010I After 497 nodes, 196 on tree, 0.052484819 best solution, best possible 0 (4264.67 seconds)
Cbc0010I After 498 nodes, 197 on tree, 0.052484819 best solution, best possible 0 (4279.41 seconds)
Cbc0010I After 499 nodes, 197 on tree, 0.052484819 best solution, best possible 0 (4287.91 seconds)
Cbc0010I After 500 nodes, 198 on tree, 0.052484819 best solution, best possible 0 (4295.95 seconds)
Cbc0010I After 501 nodes, 198 on tree, 0.052484819 best solution, best possible 0 (4312.47 seconds)
Cbc0010I After 502 nodes, 199 on tree, 0.052484819 best solution, best possible 0 (4320.98 seconds)
Cbc0010I After 503 nodes, 199 on tree, 0.052484819 best solution, best possible 0 (4329.29 seconds)
Cbc0010I After 504 nodes, 200 on tree, 0.052484819 best solution, best possible 0 (4344.53 seconds)
Cbc0010I After 505 nodes, 201 on tree, 0.052484819 best solution, best possible 0 (4350.55 seconds)
Cbc0010I After 506 nodes, 201 on tree, 0.052484819 best solution, best possible 0 (4356.45 seconds)
Cbc0010I After 507 nodes, 202 on tree, 0.052484819 best solution, best possible 0 (4367.77 seconds)
Cbc0010I After 508 nodes, 202 on tree, 0.052484819 best solution, best possible 0 (4377.33 seconds)
Cbc0010I After 509 nodes, 203 on tree, 0.052484819 best solution, best possible 0 (4380.83 seconds)
Cbc0010I After 510 nodes, 204 on tree, 0.052484819 best solution, best possible 0 (4395.78 seconds)
Cbc0010I After 511 nodes, 205 on tree, 0.052484819 best solution, best possible 0 (4405.78 seconds)
Cbc0010I After 512 nodes, 205 on tree, 0.052484819 best solution, best possible 0 (4412.95 seconds)
Cbc0010I After 513 nodes, 206 on tree, 0.052484819 best solution, best possible 0 (4420.82 seconds)
Cbc0010I After 514 nodes, 207 on tree, 0.052484819 best solution, best possible 0 (4427.57 seconds)
Cbc0010I After 515 nodes, 207 on tree, 0.052484819 best solution, best possible 0 (4434.13 seconds)
Cbc0010I After 516 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4442.57 seconds)
Cbc0010I After 517 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4447.13 seconds)
Cbc0010I After 518 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4448.26 seconds)
Cbc0010I After 519 nodes, 207 on tree, 0.052484819 best solution, best possible 0 (4449.28 seconds)
Cbc0010I After 520 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4453.09 seconds)
Cbc0010I After 521 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4456.37 seconds)
Cbc0010I After 522 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4457.52 seconds)
Cbc0010I After 523 nodes, 207 on tree, 0.052484819 best solution, best possible 0 (4459.21 seconds)
Cbc0010I After 524 nodes, 206 on tree, 0.052484819 best solution, best possible 0 (4461.46 seconds)
Cbc0010I After 525 nodes, 207 on tree, 0.052484819 best solution, best possible 0 (4468.89 seconds)
Cbc0010I After 526 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4473.19 seconds)
Cbc0010I After 527 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4481.14 seconds)
Cbc0010I After 528 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4492.02 seconds)
Cbc0010I After 529 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4493.77 seconds)
Cbc0010I After 530 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4495.90 seconds)
Cbc0010I After 531 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4506.14 seconds)
Cbc0010I After 532 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4514.67 seconds)
Cbc0010I After 533 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4516.95 seconds)
Cbc0010I After 534 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4525.92 seconds)
Cbc0010I After 535 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4539.94 seconds)
Cbc0010I After 536 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4543.85 seconds)
Cbc0010I After 537 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4545.15 seconds)
Cbc0010I After 538 nodes, 208 on tree, 0.052484819 best solution, best possible 0 (4546.67 seconds)
Cbc0010I After 539 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4550.57 seconds)
Cbc0010I After 540 nodes, 209 on tree, 0.052484819 best solution, best possible 0 (4553.90 seconds)
Cbc0010I After 541 nodes, 210 on tree, 0.052484819 best solution, best possible 0 (4563.80 seconds)
Cbc0010I After 542 nodes, 210 on tree, 0.052484819 best solution, best possible 0 (4571.95 seconds)
Cbc0010I After 543 nodes, 211 on tree, 0.052484819 best solution, best possible 0 (4576.15 seconds)
Cbc0010I After 544 nodes, 212 on tree, 0.052484819 best solution, best possible 0 (4580.40 seconds)
Cbc0010I After 545 nodes, 213 on tree, 0.052484819 best solution, best possible 0 (4584.06 seconds)
Cbc0010I After 546 nodes, 213 on tree, 0.052484819 best solution, best possible 0 (4594.09 seconds)
Cbc0010I After 547 nodes, 214 on tree, 0.052484819 best solution, best possible 0 (4597.09 seconds)
Cbc0010I After 548 nodes, 213 on tree, 0.052484819 best solution, best possible 0 (4598.51 seconds)
Cbc0010I After 549 nodes, 213 on tree, 0.052484819 best solution, best possible 0 (4605.62 seconds)
Cbc0010I After 550 nodes, 213 on tree, 0.052484819 best solution, best possible 0 (4608.59 seconds)
Cbc0010I After 551 nodes, 214 on tree, 0.052484819 best solution, best possible 0 (4611.12 seconds)
Cbc0010I After 552 nodes, 213 on tree, 0.052484819 best solution, best possible 0 (4612.04 seconds)
Cbc0010I After 553 nodes, 214 on tree, 0.052484819 best solution, best possible 0 (4614.76 seconds)
Cbc0010I After 554 nodes, 214 on tree, 0.052484819 best solution, best possible 0 (4617.53 seconds)
Cbc0010I After 555 nodes, 215 on tree, 0.052484819 best solution, best possible 0 (4623.29 seconds)
Cbc0010I After 556 nodes, 215 on tree, 0.052484819 best solution, best possible 0 (4625.52 seconds)
Cbc0010I After 557 nodes, 216 on tree, 0.052484819 best solution, best possible 0 (4636.52 seconds)
Cbc0010I After 558 nodes, 216 on tree, 0.052484819 best solution, best possible 0 (4662.90 seconds)
Cbc0010I After 559 nodes, 217 on tree, 0.052484819 best solution, best possible 0 (4671.40 seconds)
Cbc0010I After 560 nodes, 217 on tree, 0.052484819 best solution, best possible 0 (4687.34 seconds)
Cbc0010I After 561 nodes, 218 on tree, 0.052484819 best solution, best possible 0 (4692.91 seconds)
Cbc0010I After 562 nodes, 218 on tree, 0.052484819 best solution, best possible 0 (4695.62 seconds)
Cbc0010I After 563 nodes, 219 on tree, 0.052484819 best solution, best possible 0 (4699.26 seconds)
Cbc0010I After 564 nodes, 220 on tree, 0.052484819 best solution, best possible 0 (4704.22 seconds)
Cbc0010I After 565 nodes, 220 on tree, 0.052484819 best solution, best possible 0 (4707.47 seconds)
Cbc0010I After 566 nodes, 221 on tree, 0.052484819 best solution, best possible 0 (4710.11 seconds)
Cbc0010I After 567 nodes, 221 on tree, 0.052484819 best solution, best possible 0 (4714.81 seconds)
Cbc0010I After 568 nodes, 221 on tree, 0.052484819 best solution, best possible 0 (4722.12 seconds)
Cbc0010I After 569 nodes, 222 on tree, 0.052484819 best solution, best possible 0 (4724.90 seconds)
Cbc0010I After 570 nodes, 223 on tree, 0.052484819 best solution, best possible 0 (4732.03 seconds)
Cbc0010I After 571 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4735.21 seconds)
Cbc0010I After 572 nodes, 223 on tree, 0.052484819 best solution, best possible 0 (4737.06 seconds)
Cbc0010I After 573 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4740.64 seconds)
Cbc0010I After 574 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4748.94 seconds)
Cbc0010I After 575 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4760.55 seconds)
Cbc0010I After 576 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4764.33 seconds)
Cbc0010I After 577 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4767.23 seconds)
Cbc0010I After 578 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4770.46 seconds)
Cbc0010I After 579 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4773.92 seconds)
Cbc0010I After 580 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4777.84 seconds)
Cbc0010I After 581 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4779.73 seconds)
Cbc0010I After 582 nodes, 228 on tree, 0.052484819 best solution, best possible 0 (4782.97 seconds)
Cbc0010I After 584 nodes, 228 on tree, 0.052484819 best solution, best possible 0 (4784.04 seconds)
Cbc0010I After 586 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4788.71 seconds)
Cbc0010I After 588 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4794.39 seconds)
Cbc0010I After 589 nodes, 228 on tree, 0.052484819 best solution, best possible 0 (4799.34 seconds)
Cbc0010I After 590 nodes, 228 on tree, 0.052484819 best solution, best possible 0 (4801.62 seconds)
Cbc0010I After 591 nodes, 228 on tree, 0.052484819 best solution, best possible 0 (4806.20 seconds)
Cbc0010I After 592 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4809.21 seconds)
Cbc0010I After 593 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4813.19 seconds)
Cbc0010I After 594 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4819.06 seconds)
Cbc0010I After 595 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4822.21 seconds)
Cbc0010I After 596 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4826.08 seconds)
Cbc0010I After 597 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4828.31 seconds)
Cbc0010I After 598 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4830.69 seconds)
Cbc0010I After 599 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4835.93 seconds)
Cbc0010I After 600 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4838.03 seconds)
Cbc0010I After 601 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4841.39 seconds)
Cbc0010I After 602 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4843.74 seconds)
Cbc0010I After 603 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4848.56 seconds)
Cbc0010I After 604 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4853.04 seconds)
Cbc0010I After 605 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4854.78 seconds)
Cbc0010I After 606 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4856.71 seconds)
Cbc0010I After 607 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4858.91 seconds)
Cbc0010I After 609 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4871.83 seconds)
Cbc0010I After 610 nodes, 223 on tree, 0.052484819 best solution, best possible 0 (4873.04 seconds)
Cbc0010I After 611 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4889.16 seconds)
Cbc0010I After 612 nodes, 224 on tree, 0.052484819 best solution, best possible 0 (4903.55 seconds)
Cbc0010I After 613 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4907.45 seconds)
Cbc0010I After 614 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4908.41 seconds)
Cbc0010I After 615 nodes, 225 on tree, 0.052484819 best solution, best possible 0 (4912.09 seconds)
Cbc0010I After 616 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4915.93 seconds)
Cbc0010I After 617 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4919.28 seconds)
Cbc0010I After 618 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4923.92 seconds)
Cbc0010I After 619 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4924.74 seconds)
Cbc0010I After 620 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4925.66 seconds)
Cbc0010I After 621 nodes, 226 on tree, 0.052484819 best solution, best possible 0 (4937.53 seconds)
Cbc0010I After 622 nodes, 227 on tree, 0.052484819 best solution, best possible 0 (4938.65 seconds)
Cbc0010I After 623 nodes, 228 on tree, 0.052484819 best solution, best possible 0 (4939.52 seconds)
Cbc0010I After 624 nodes, 229 on tree, 0.052484819 best solution, best possible 0 (4943.53 seconds)
Cbc0010I After 625 nodes, 229 on tree, 0.052484819 best solution, best possible 0 (4945.39 seconds)
Cbc0010I After 626 nodes, 230 on tree, 0.052484819 best solution, best possible 0 (4946.94 seconds)
Cbc0010I After 627 nodes, 231 on tree, 0.052484819 best solution, best possible 0 (4950.48 seconds)
Cbc0010I After 628 nodes, 232 on tree, 0.052484819 best solution, best possible 0 (4951.78 seconds)
Cbc0010I After 629 nodes, 233 on tree, 0.052484819 best solution, best possible 0 (4953.92 seconds)
Cbc0010I After 630 nodes, 234 on tree, 0.052484819 best solution, best possible 0 (4956.90 seconds)
Cbc0010I After 631 nodes, 235 on tree, 0.052484819 best solution, best possible 0 (4958.26 seconds)
Cbc0010I After 632 nodes, 236 on tree, 0.052484819 best solution, best possible 0 (4960.02 seconds)
Cbc0010I After 633 nodes, 237 on tree, 0.052484819 best solution, best possible 0 (4961.04 seconds)
Cbc0010I After 634 nodes, 238 on tree, 0.052484819 best solution, best possible 0 (4962.25 seconds)
Cbc0010I After 635 nodes, 238 on tree, 0.052484819 best solution, best possible 0 (4963.11 seconds)
Cbc0010I After 636 nodes, 238 on tree, 0.052484819 best solution, best possible 0 (4964.75 seconds)
Cbc0010I After 637 nodes, 239 on tree, 0.052484819 best solution, best possible 0 (4966.07 seconds)
Cbc0010I After 638 nodes, 239 on tree, 0.052484819 best solution, best possible 0 (4966.91 seconds)
Cbc0010I After 639 nodes, 240 on tree, 0.052484819 best solution, best possible 0 (4968.67 seconds)
Cbc0010I After 641 nodes, 241 on tree, 0.052484819 best solution, best possible 0 (4970.64 seconds)
Cbc0010I After 642 nodes, 241 on tree, 0.052484819 best solution, best possible 0 (4971.62 seconds)
Cbc0010I After 643 nodes, 242 on tree, 0.052484819 best solution, best possible 0 (4972.35 seconds)
Cbc0010I After 644 nodes, 243 on tree, 0.052484819 best solution, best possible 0 (4974.04 seconds)
Cbc0010I After 645 nodes, 243 on tree, 0.052484819 best solution, best possible 0 (4975.78 seconds)
Cbc0010I After 646 nodes, 243 on tree, 0.052484819 best solution, best possible 0 (4976.90 seconds)
Cbc0010I After 647 nodes, 244 on tree, 0.052484819 best solution, best possible 0 (4978.69 seconds)
Cbc0010I After 648 nodes, 244 on tree, 0.052484819 best solution, best possible 0 (4980.70 seconds)
Cbc0010I After 650 nodes, 246 on tree, 0.052484819 best solution, best possible 0 (4981.77 seconds)
Cbc0010I After 652 nodes, 247 on tree, 0.052484819 best solution, best possible 0 (4982.84 seconds)
Cbc0010I After 653 nodes, 248 on tree, 0.052484819 best solution, best possible 0 (4984.09 seconds)
Cbc0010I After 654 nodes, 248 on tree, 0.052484819 best solution, best possible 0 (4986.56 seconds)
Cbc0010I After 655 nodes, 249 on tree, 0.052484819 best solution, best possible 0 (4987.87 seconds)
Cbc0010I After 656 nodes, 250 on tree, 0.052484819 best solution, best possible 0 (4988.84 seconds)
Cbc0010I After 657 nodes, 250 on tree, 0.052484819 best solution, best possible 0 (4991.44 seconds)
