Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/methanosarcina.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/methanosarcina.txt -quit (default strategy 1)
At line 1 NAME           methanosarcina
At line 2 ROWS
At line 14608 COLUMNS
At line 65725 RHS
At line 75818 BOUNDS
At line 83749 ENDATA
Problem methanosarcina has 14604 rows, 7930 columns and 43812 elements
Coin0008I methanosarcina read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 9.41004 seconds
Cgl0004I processed model has 14604 rows, 7930 columns (7930 integer (7930 of which binary)) and 43812 elements
Coin3009W Conflict graph built in 0.012 seconds, density: 0.006%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 626 integers unsatisfied sum - 313
Cbc0038I Pass   1: (10.85 seconds) suminf.  310.50000 (621) obj. 6.5 iterations 502
Cbc0038I Pass   2: (10.98 seconds) suminf.  304.00000 (608) obj. 13 iterations 39
Cbc0038I Pass   3: (11.09 seconds) suminf.  304.00000 (608) obj. 13 iterations 10
Cbc0038I Pass   4: (11.22 seconds) suminf.  304.00000 (608) obj. 13 iterations 48
Cbc0038I Pass   5: (11.95 seconds) suminf.  304.00000 (608) obj. 13 iterations 734
Cbc0038I Pass   6: (12.34 seconds) suminf.  304.00000 (608) obj. 13 iterations 434
Cbc0038I Pass   7: (12.63 seconds) suminf.  304.00000 (608) obj. 13 iterations 350
Cbc0038I Pass   8: (12.94 seconds) suminf.  304.00000 (608) obj. 13 iterations 358
Cbc0038I Pass   9: (13.31 seconds) suminf.  304.00000 (608) obj. 13 iterations 369
Cbc0038I Pass  10: (13.69 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  11: (13.95 seconds) suminf.  304.00000 (608) obj. 13 iterations 377
Cbc0038I Pass  12: (14.29 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  13: (14.65 seconds) suminf.  304.00000 (608) obj. 13 iterations 395
Cbc0038I Pass  14: (15.02 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  15: (15.36 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  16: (15.90 seconds) suminf.  304.00000 (608) obj. 13 iterations 439
Cbc0038I Pass  17: (16.24 seconds) suminf.  304.00000 (608) obj. 13 iterations 406
Cbc0038I Pass  18: (16.85 seconds) suminf.  304.00000 (608) obj. 13 iterations 480
Cbc0038I Pass  19: (17.18 seconds) suminf.  304.00000 (608) obj. 13 iterations 387
Cbc0038I Pass  20: (17.41 seconds) suminf.  304.00000 (608) obj. 13 iterations 357
Cbc0038I Pass  21: (17.72 seconds) suminf.  304.00000 (608) obj. 13 iterations 435
Cbc0038I Pass  22: (18.06 seconds) suminf.  304.00000 (608) obj. 13 iterations 385
Cbc0038I Pass  23: (18.32 seconds) suminf.  304.00000 (608) obj. 13 iterations 379
Cbc0038I Pass  24: (18.74 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I Pass  25: (19.13 seconds) suminf.  304.00000 (608) obj. 13 iterations 409
Cbc0038I Pass  26: (19.50 seconds) suminf.  304.00000 (608) obj. 13 iterations 400
Cbc0038I Pass  27: (19.94 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  28: (20.46 seconds) suminf.  304.00000 (608) obj. 13 iterations 471
Cbc0038I Pass  29: (20.92 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  30: (21.25 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 7291 integers at bound fixed and 0 continuous
Cbc0038I Mini branch and bound did not improve solution (21.50 seconds)
Cbc0038I After 21.50 seconds - Feasibility pump exiting - took 11.18 seconds
Cbc0031I 518 added rows had average density of 11.353282
Cbc0013I At root node, 518 cuts changed objective from 0 to 205.19695 in 50 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 1.451 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 33027 row cuts average 45.1 elements, 0 column cuts (0 active)  in 13.237 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 2 row cuts average 3.0 elements, 0 column cuts (0 active)  in 2.857 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 5 row cuts average 7.6 elements, 0 column cuts (0 active)  in 84.524 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.007 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.011 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 3 row cuts average 25.7 elements, 0 column cuts (0 active)  in 2.990 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.169 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 3736 row cuts average 12.7 elements, 0 column cuts (0 active)  in 4.437 seconds - new frequency is 1
Cbc0014I Cut generator 9 (ZeroHalf) - 3774 row cuts average 12.6 elements, 0 column cuts (0 active)  in 79.832 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 205.19695 (283.14 seconds)
Cbc0010I After 377 nodes, 193 on tree, 1e+50 best solution, best possible 205.19695 (6315.71 seconds)
Cbc0010I After 378 nodes, 194 on tree, 1e+50 best solution, best possible 205.19695 (6338.59 seconds)
Cbc0010I After 379 nodes, 194 on tree, 1e+50 best solution, best possible 205.19695 (6358.78 seconds)
Cbc0010I After 380 nodes, 194 on tree, 1e+50 best solution, best possible 205.19695 (6374.13 seconds)
Cbc0010I After 381 nodes, 195 on tree, 1e+50 best solution, best possible 205.19695 (6397.84 seconds)
Cbc0010I After 382 nodes, 195 on tree, 1e+50 best solution, best possible 205.19695 (6419.57 seconds)
Cbc0010I After 383 nodes, 196 on tree, 1e+50 best solution, best possible 205.19695 (6434.52 seconds)
Cbc0010I After 384 nodes, 196 on tree, 1e+50 best solution, best possible 205.19695 (6449.18 seconds)
Cbc0010I After 385 nodes, 197 on tree, 1e+50 best solution, best possible 205.19695 (6465.53 seconds)
Cbc0010I After 386 nodes, 198 on tree, 1e+50 best solution, best possible 205.19695 (6479.63 seconds)
Cbc0010I After 387 nodes, 198 on tree, 1e+50 best solution, best possible 205.19695 (6501.04 seconds)
Cbc0010I After 388 nodes, 198 on tree, 1e+50 best solution, best possible 205.19695 (6515.97 seconds)
Cbc0010I After 389 nodes, 199 on tree, 1e+50 best solution, best possible 205.19695 (6536.68 seconds)
Cbc0010I After 390 nodes, 199 on tree, 1e+50 best solution, best possible 205.19695 (6560.19 seconds)
Cbc0010I After 391 nodes, 200 on tree, 1e+50 best solution, best possible 205.19695 (6574.35 seconds)
Cbc0010I After 392 nodes, 201 on tree, 1e+50 best solution, best possible 205.19695 (6595.34 seconds)
Cbc0010I After 393 nodes, 201 on tree, 1e+50 best solution, best possible 205.19695 (6620.41 seconds)
Cbc0010I After 394 nodes, 201 on tree, 1e+50 best solution, best possible 205.19695 (6640.40 seconds)
Cbc0010I After 395 nodes, 202 on tree, 1e+50 best solution, best possible 205.19695 (6661.57 seconds)
Cbc0010I After 396 nodes, 202 on tree, 1e+50 best solution, best possible 205.19695 (6687.48 seconds)
Cbc0010I After 397 nodes, 203 on tree, 1e+50 best solution, best possible 205.19695 (6701.64 seconds)
Cbc0010I After 398 nodes, 204 on tree, 1e+50 best solution, best possible 205.19695 (6722.67 seconds)
Cbc0010I After 399 nodes, 204 on tree, 1e+50 best solution, best possible 205.19695 (6746.03 seconds)
Cbc0010I After 400 nodes, 204 on tree, 1e+50 best solution, best possible 205.19695 (6763.19 seconds)
Cbc0010I After 401 nodes, 205 on tree, 1e+50 best solution, best possible 205.19695 (6781.90 seconds)
Cbc0010I After 402 nodes, 205 on tree, 1e+50 best solution, best possible 205.19695 (6802.14 seconds)
Cbc0010I After 403 nodes, 206 on tree, 1e+50 best solution, best possible 205.19695 (6815.73 seconds)
Cbc0010I After 404 nodes, 207 on tree, 1e+50 best solution, best possible 205.19695 (6837.48 seconds)
Cbc0010I After 405 nodes, 207 on tree, 1e+50 best solution, best possible 205.19695 (6861.30 seconds)
Cbc0010I After 406 nodes, 207 on tree, 1e+50 best solution, best possible 205.19695 (6876.34 seconds)
Cbc0010I After 407 nodes, 208 on tree, 1e+50 best solution, best possible 205.19695 (6890.30 seconds)
Cbc0010I After 408 nodes, 209 on tree, 1e+50 best solution, best possible 205.19695 (6913.32 seconds)
Cbc0010I After 409 nodes, 209 on tree, 1e+50 best solution, best possible 205.19695 (6935.37 seconds)
Cbc0010I After 410 nodes, 209 on tree, 1e+50 best solution, best possible 205.19695 (6955.25 seconds)
Cbc0010I After 411 nodes, 210 on tree, 1e+50 best solution, best possible 205.19695 (6971.90 seconds)
Cbc0010I After 412 nodes, 210 on tree, 1e+50 best solution, best possible 205.19695 (6986.85 seconds)
Cbc0010I After 413 nodes, 211 on tree, 1e+50 best solution, best possible 205.19695 (7008.25 seconds)
Cbc0010I After 414 nodes, 211 on tree, 1e+50 best solution, best possible 205.19695 (7032.63 seconds)
Cbc0010I After 415 nodes, 212 on tree, 1e+50 best solution, best possible 205.19695 (7046.85 seconds)
Cbc0010I After 416 nodes, 212 on tree, 1e+50 best solution, best possible 205.19695 (7065.28 seconds)
Cbc0010I After 417 nodes, 213 on tree, 1e+50 best solution, best possible 205.19695 (7090.07 seconds)
Cbc0010I After 418 nodes, 213 on tree, 1e+50 best solution, best possible 205.19695 (7108.27 seconds)
Cbc0010I After 419 nodes, 214 on tree, 1e+50 best solution, best possible 205.19695 (7119.42 seconds)
Cbc0010I After 420 nodes, 214 on tree, 1e+50 best solution, best possible 205.19695 (7148.44 seconds)
Cbc0010I After 421 nodes, 215 on tree, 1e+50 best solution, best possible 205.19695 (7169.83 seconds)
Cbc0010I After 422 nodes, 215 on tree, 1e+50 best solution, best possible 205.19695 (7194.13 seconds)
Cbc0010I After 423 nodes, 216 on tree, 1e+50 best solution, best possible 205.19695 (7211.08 seconds)
Cbc0010I After 424 nodes, 216 on tree, 1e+50 best solution, best possible 205.19695 (7227.88 seconds)
Cbc0010I After 425 nodes, 217 on tree, 1e+50 best solution, best possible 205.19695 (7248.82 seconds)
Cbc0010I After 426 nodes, 217 on tree, 1e+50 best solution, best possible 205.19695 (7273.16 seconds)
Cbc0010I After 427 nodes, 218 on tree, 1e+50 best solution, best possible 205.19695 (7294.37 seconds)
Cbc0010I After 428 nodes, 218 on tree, 1e+50 best solution, best possible 205.19695 (7316.92 seconds)
Cbc0010I After 429 nodes, 219 on tree, 1e+50 best solution, best possible 205.19695 (7332.10 seconds)
Cbc0010I After 430 nodes, 220 on tree, 1e+50 best solution, best possible 205.19695 (7348.34 seconds)
Cbc0010I After 431 nodes, 220 on tree, 1e+50 best solution, best possible 205.19695 (7370.70 seconds)
Cbc0010I After 432 nodes, 220 on tree, 1e+50 best solution, best possible 205.19695 (7390.34 seconds)
Cbc0010I After 433 nodes, 221 on tree, 1e+50 best solution, best possible 205.19695 (7404.26 seconds)
Cbc0010I After 434 nodes, 222 on tree, 1e+50 best solution, best possible 205.19695 (7422.99 seconds)
Cbc0010I After 435 nodes, 222 on tree, 1e+50 best solution, best possible 205.19695 (7445.50 seconds)
Cbc0010I After 436 nodes, 222 on tree, 1e+50 best solution, best possible 205.19695 (7480.07 seconds)
Cbc0010I After 437 nodes, 223 on tree, 1e+50 best solution, best possible 205.19695 (7497.09 seconds)
Cbc0010I After 438 nodes, 223 on tree, 1e+50 best solution, best possible 205.19695 (7517.77 seconds)
Cbc0010I After 439 nodes, 224 on tree, 1e+50 best solution, best possible 205.19695 (7531.83 seconds)
Cbc0010I After 440 nodes, 225 on tree, 1e+50 best solution, best possible 205.19695 (7556.60 seconds)
Cbc0010I After 441 nodes, 225 on tree, 1e+50 best solution, best possible 205.19695 (7581.17 seconds)
Cbc0010I After 442 nodes, 225 on tree, 1e+50 best solution, best possible 205.19695 (7602.84 seconds)
Cbc0010I After 443 nodes, 226 on tree, 1e+50 best solution, best possible 205.19695 (7616.92 seconds)
Cbc0010I After 444 nodes, 226 on tree, 1e+50 best solution, best possible 205.19695 (7636.48 seconds)
Cbc0010I After 445 nodes, 227 on tree, 1e+50 best solution, best possible 205.19695 (7658.07 seconds)
Cbc0010I After 446 nodes, 228 on tree, 1e+50 best solution, best possible 205.19695 (7682.36 seconds)
Cbc0010I After 447 nodes, 228 on tree, 1e+50 best solution, best possible 205.19695 (7709.08 seconds)
Cbc0010I After 448 nodes, 228 on tree, 1e+50 best solution, best possible 205.19695 (7733.56 seconds)
Cbc0010I After 449 nodes, 229 on tree, 1e+50 best solution, best possible 205.19695 (7742.82 seconds)
Cbc0010I After 450 nodes, 230 on tree, 1e+50 best solution, best possible 205.19695 (7766.14 seconds)
Cbc0010I After 451 nodes, 230 on tree, 1e+50 best solution, best possible 205.19695 (7790.07 seconds)
Cbc0010I After 452 nodes, 230 on tree, 1e+50 best solution, best possible 205.19695 (7805.98 seconds)
Cbc0010I After 453 nodes, 231 on tree, 1e+50 best solution, best possible 205.19695 (7824.37 seconds)
Cbc0010I After 454 nodes, 231 on tree, 1e+50 best solution, best possible 205.19695 (7847.67 seconds)
Cbc0010I After 455 nodes, 232 on tree, 1e+50 best solution, best possible 205.19695 (7873.72 seconds)
Cbc0010I After 456 nodes, 232 on tree, 1e+50 best solution, best possible 205.19695 (7894.80 seconds)
Cbc0010I After 457 nodes, 233 on tree, 1e+50 best solution, best possible 205.19695 (7903.97 seconds)
Cbc0010I After 458 nodes, 234 on tree, 1e+50 best solution, best possible 205.19695 (7924.92 seconds)
Cbc0010I After 459 nodes, 234 on tree, 1e+50 best solution, best possible 205.19695 (7952.46 seconds)
Cbc0010I After 460 nodes, 234 on tree, 1e+50 best solution, best possible 205.19695 (7970.58 seconds)
Cbc0010I After 461 nodes, 235 on tree, 1e+50 best solution, best possible 205.19695 (7989.76 seconds)
Cbc0010I After 462 nodes, 235 on tree, 1e+50 best solution, best possible 205.19695 (8011.06 seconds)
Cbc0010I After 463 nodes, 236 on tree, 1e+50 best solution, best possible 205.19695 (8027.11 seconds)
Cbc0010I After 464 nodes, 237 on tree, 1e+50 best solution, best possible 205.19695 (8049.60 seconds)
Cbc0010I After 465 nodes, 237 on tree, 1e+50 best solution, best possible 205.19695 (8072.64 seconds)
Cbc0010I After 466 nodes, 237 on tree, 1e+50 best solution, best possible 205.19695 (8095.93 seconds)
Cbc0010I After 467 nodes, 238 on tree, 1e+50 best solution, best possible 205.19695 (8116.48 seconds)
Cbc0010I After 468 nodes, 238 on tree, 1e+50 best solution, best possible 205.19695 (8140.06 seconds)
Cbc0010I After 469 nodes, 239 on tree, 1e+50 best solution, best possible 205.19695 (8159.65 seconds)
Cbc0010I After 470 nodes, 239 on tree, 1e+50 best solution, best possible 205.19695 (8179.37 seconds)
Cbc0010I After 471 nodes, 240 on tree, 1e+50 best solution, best possible 205.19695 (8196.25 seconds)
Cbc0010I After 472 nodes, 240 on tree, 1e+50 best solution, best possible 205.19695 (8219.43 seconds)
Cbc0010I After 473 nodes, 241 on tree, 1e+50 best solution, best possible 205.19695 (8239.79 seconds)
Cbc0010I After 474 nodes, 241 on tree, 1e+50 best solution, best possible 205.19695 (8262.54 seconds)
Cbc0010I After 475 nodes, 242 on tree, 1e+50 best solution, best possible 205.19695 (8283.47 seconds)
Cbc0010I After 476 nodes, 242 on tree, 1e+50 best solution, best possible 205.19695 (8304.23 seconds)
Cbc0010I After 477 nodes, 243 on tree, 1e+50 best solution, best possible 205.19695 (8326.71 seconds)
Cbc0010I After 478 nodes, 243 on tree, 1e+50 best solution, best possible 205.19695 (8352.41 seconds)
Cbc0010I After 479 nodes, 244 on tree, 1e+50 best solution, best possible 205.19695 (8368.80 seconds)
Cbc0010I After 480 nodes, 244 on tree, 1e+50 best solution, best possible 205.19695 (8392.47 seconds)
Cbc0010I After 481 nodes, 245 on tree, 1e+50 best solution, best possible 205.19695 (8407.75 seconds)
Cbc0010I After 482 nodes, 245 on tree, 1e+50 best solution, best possible 205.19695 (8429.08 seconds)
Cbc0010I After 483 nodes, 246 on tree, 1e+50 best solution, best possible 205.19695 (8448.23 seconds)
Cbc0010I After 484 nodes, 247 on tree, 1e+50 best solution, best possible 205.19695 (8472.18 seconds)
Cbc0010I After 485 nodes, 247 on tree, 1e+50 best solution, best possible 205.19695 (8494.90 seconds)
Cbc0010I After 486 nodes, 247 on tree, 1e+50 best solution, best possible 205.19695 (8519.73 seconds)
Cbc0010I After 487 nodes, 248 on tree, 1e+50 best solution, best possible 205.19695 (8535.85 seconds)
Cbc0010I After 488 nodes, 249 on tree, 1e+50 best solution, best possible 205.19695 (8559.08 seconds)
Cbc0010I After 489 nodes, 249 on tree, 1e+50 best solution, best possible 205.19695 (8583.95 seconds)
Cbc0010I After 490 nodes, 249 on tree, 1e+50 best solution, best possible 205.19695 (8602.42 seconds)
Cbc0010I After 491 nodes, 250 on tree, 1e+50 best solution, best possible 205.19695 (8621.61 seconds)
Cbc0010I After 492 nodes, 250 on tree, 1e+50 best solution, best possible 205.19695 (8638.59 seconds)
Cbc0010I After 493 nodes, 251 on tree, 1e+50 best solution, best possible 205.19695 (8653.05 seconds)
Cbc0010I After 494 nodes, 251 on tree, 1e+50 best solution, best possible 205.19695 (8675.91 seconds)
Cbc0010I After 495 nodes, 252 on tree, 1e+50 best solution, best possible 205.19695 (8695.13 seconds)
Cbc0010I After 496 nodes, 252 on tree, 1e+50 best solution, best possible 205.19695 (8710.83 seconds)
Cbc0010I After 497 nodes, 253 on tree, 1e+50 best solution, best possible 205.19695 (8733.88 seconds)
Cbc0010I After 498 nodes, 253 on tree, 1e+50 best solution, best possible 205.19695 (8759.01 seconds)
Cbc0010I After 499 nodes, 254 on tree, 1e+50 best solution, best possible 205.19695 (8784.30 seconds)
Cbc0010I After 500 nodes, 254 on tree, 1e+50 best solution, best possible 205.19695 (8806.36 seconds)
Cbc0010I After 501 nodes, 255 on tree, 1e+50 best solution, best possible 205.19695 (8826.59 seconds)
Cbc0010I After 502 nodes, 255 on tree, 1e+50 best solution, best possible 205.19695 (8845.54 seconds)
Cbc0010I After 503 nodes, 256 on tree, 1e+50 best solution, best possible 205.19695 (8858.70 seconds)
Cbc0010I After 504 nodes, 256 on tree, 1e+50 best solution, best possible 205.19695 (8885.49 seconds)
Cbc0010I After 505 nodes, 257 on tree, 1e+50 best solution, best possible 205.19695 (8907.73 seconds)
Cbc0010I After 506 nodes, 257 on tree, 1e+50 best solution, best possible 205.19695 (8931.55 seconds)
Cbc0010I After 507 nodes, 258 on tree, 1e+50 best solution, best possible 205.19695 (8953.99 seconds)
Cbc0010I After 508 nodes, 258 on tree, 1e+50 best solution, best possible 205.19695 (8972.63 seconds)
Cbc0010I After 509 nodes, 259 on tree, 1e+50 best solution, best possible 205.19695 (8993.89 seconds)
Cbc0010I After 510 nodes, 259 on tree, 1e+50 best solution, best possible 205.19695 (9016.63 seconds)
Cbc0010I After 511 nodes, 260 on tree, 1e+50 best solution, best possible 205.19695 (9032.41 seconds)
Cbc0010I After 512 nodes, 260 on tree, 1e+50 best solution, best possible 205.19695 (9054.58 seconds)
Cbc0010I After 513 nodes, 261 on tree, 1e+50 best solution, best possible 205.19695 (9070.96 seconds)
Cbc0010I After 514 nodes, 262 on tree, 1e+50 best solution, best possible 205.19695 (9092.37 seconds)
Cbc0010I After 515 nodes, 262 on tree, 1e+50 best solution, best possible 205.19695 (9114.43 seconds)
Cbc0010I After 516 nodes, 262 on tree, 1e+50 best solution, best possible 205.19695 (9134.61 seconds)
Cbc0010I After 517 nodes, 263 on tree, 1e+50 best solution, best possible 205.19695 (9152.08 seconds)
Cbc0010I After 518 nodes, 264 on tree, 1e+50 best solution, best possible 205.19695 (9170.79 seconds)
Cbc0010I After 519 nodes, 264 on tree, 1e+50 best solution, best possible 205.19695 (9193.54 seconds)
Cbc0010I After 520 nodes, 264 on tree, 1e+50 best solution, best possible 205.19695 (9211.65 seconds)
Cbc0010I After 521 nodes, 265 on tree, 1e+50 best solution, best possible 205.19695 (9225.13 seconds)
Cbc0010I After 522 nodes, 265 on tree, 1e+50 best solution, best possible 205.19695 (9247.93 seconds)
Cbc0010I After 523 nodes, 266 on tree, 1e+50 best solution, best possible 205.19695 (9263.89 seconds)
Cbc0010I After 524 nodes, 266 on tree, 1e+50 best solution, best possible 205.19695 (9280.48 seconds)
Cbc0010I After 525 nodes, 267 on tree, 1e+50 best solution, best possible 205.19695 (9300.20 seconds)
Cbc0010I After 526 nodes, 267 on tree, 1e+50 best solution, best possible 205.19695 (9319.68 seconds)
Cbc0010I After 527 nodes, 268 on tree, 1e+50 best solution, best possible 205.19695 (9338.17 seconds)
Cbc0010I After 528 nodes, 268 on tree, 1e+50 best solution, best possible 205.19695 (9351.61 seconds)
Cbc0010I After 529 nodes, 269 on tree, 1e+50 best solution, best possible 205.19695 (9375.61 seconds)
Cbc0010I After 530 nodes, 269 on tree, 1e+50 best solution, best possible 205.19695 (9396.29 seconds)
Cbc0010I After 531 nodes, 270 on tree, 1e+50 best solution, best possible 205.19695 (9416.51 seconds)
Cbc0010I After 532 nodes, 270 on tree, 1e+50 best solution, best possible 205.19695 (9436.59 seconds)
Cbc0010I After 533 nodes, 271 on tree, 1e+50 best solution, best possible 205.19695 (9454.66 seconds)
Cbc0010I After 534 nodes, 272 on tree, 1e+50 best solution, best possible 205.19695 (9478.78 seconds)
Cbc0010I After 535 nodes, 272 on tree, 1e+50 best solution, best possible 205.19695 (9499.74 seconds)
Cbc0010I After 536 nodes, 272 on tree, 1e+50 best solution, best possible 205.19695 (9522.44 seconds)
Cbc0010I After 537 nodes, 273 on tree, 1e+50 best solution, best possible 205.19695 (9542.57 seconds)
Cbc0010I After 538 nodes, 273 on tree, 1e+50 best solution, best possible 205.19695 (9561.08 seconds)
Cbc0010I After 539 nodes, 274 on tree, 1e+50 best solution, best possible 205.19695 (9583.33 seconds)
Cbc0010I After 540 nodes, 274 on tree, 1e+50 best solution, best possible 205.19695 (9607.72 seconds)
Cbc0010I After 541 nodes, 275 on tree, 1e+50 best solution, best possible 205.19695 (9628.19 seconds)
Cbc0010I After 542 nodes, 275 on tree, 1e+50 best solution, best possible 205.19695 (9648.58 seconds)
Cbc0010I After 543 nodes, 276 on tree, 1e+50 best solution, best possible 205.19695 (9659.38 seconds)
Cbc0010I After 544 nodes, 276 on tree, 1e+50 best solution, best possible 205.19695 (9677.06 seconds)
Cbc0010I After 545 nodes, 277 on tree, 1e+50 best solution, best possible 205.19695 (9695.17 seconds)
Cbc0010I After 546 nodes, 277 on tree, 1e+50 best solution, best possible 205.19695 (9716.93 seconds)
Cbc0010I After 547 nodes, 278 on tree, 1e+50 best solution, best possible 205.19695 (9733.47 seconds)
Cbc0010I After 548 nodes, 278 on tree, 1e+50 best solution, best possible 205.19695 (9748.80 seconds)
Cbc0010I After 549 nodes, 279 on tree, 1e+50 best solution, best possible 205.19695 (9766.36 seconds)
Cbc0010I After 550 nodes, 279 on tree, 1e+50 best solution, best possible 205.19695 (9783.72 seconds)
Cbc0010I After 551 nodes, 280 on tree, 1e+50 best solution, best possible 205.19695 (9800.36 seconds)
Cbc0010I After 552 nodes, 280 on tree, 1e+50 best solution, best possible 205.19695 (9819.60 seconds)
Cbc0010I After 553 nodes, 281 on tree, 1e+50 best solution, best possible 205.19695 (9839.41 seconds)
Cbc0010I After 554 nodes, 282 on tree, 1e+50 best solution, best possible 205.19695 (9863.98 seconds)
Cbc0010I After 555 nodes, 282 on tree, 1e+50 best solution, best possible 205.19695 (9886.89 seconds)
Cbc0010I After 556 nodes, 282 on tree, 1e+50 best solution, best possible 205.19695 (9914.07 seconds)
Cbc0010I After 557 nodes, 283 on tree, 1e+50 best solution, best possible 205.19695 (9929.34 seconds)
Cbc0010I After 558 nodes, 283 on tree, 1e+50 best solution, best possible 205.19695 (9949.81 seconds)
Cbc0010I After 559 nodes, 284 on tree, 1e+50 best solution, best possible 205.19695 (9970.61 seconds)
Cbc0010I After 560 nodes, 284 on tree, 1e+50 best solution, best possible 205.19695 (9991.68 seconds)
Cbc0010I After 561 nodes, 285 on tree, 1e+50 best solution, best possible 205.19695 (10010.22 seconds)
Cbc0010I After 562 nodes, 286 on tree, 1e+50 best solution, best possible 205.19695 (10029.87 seconds)
Cbc0010I After 563 nodes, 286 on tree, 1e+50 best solution, best possible 205.19695 (10049.32 seconds)
Cbc0010I After 564 nodes, 286 on tree, 1e+50 best solution, best possible 205.19695 (10067.20 seconds)
Cbc0010I After 565 nodes, 287 on tree, 1e+50 best solution, best possible 205.19695 (10089.86 seconds)
Cbc0010I After 566 nodes, 287 on tree, 1e+50 best solution, best possible 205.19695 (10115.24 seconds)
Cbc0010I After 567 nodes, 288 on tree, 1e+50 best solution, best possible 205.19695 (10139.53 seconds)
Cbc0010I After 568 nodes, 288 on tree, 1e+50 best solution, best possible 205.19695 (10161.49 seconds)
Cbc0010I After 569 nodes, 289 on tree, 1e+50 best solution, best possible 205.19695 (10179.36 seconds)
Cbc0010I After 570 nodes, 290 on tree, 1e+50 best solution, best possible 205.19695 (10201.65 seconds)
Cbc0010I After 571 nodes, 290 on tree, 1e+50 best solution, best possible 205.19695 (10221.41 seconds)
Cbc0010I After 572 nodes, 290 on tree, 1e+50 best solution, best possible 205.19695 (10231.75 seconds)
Cbc0010I After 573 nodes, 291 on tree, 1e+50 best solution, best possible 205.19695 (10253.83 seconds)
Cbc0010I After 574 nodes, 291 on tree, 1e+50 best solution, best possible 205.19695 (10272.96 seconds)
Cbc0010I After 575 nodes, 292 on tree, 1e+50 best solution, best possible 205.19695 (10288.61 seconds)
Cbc0010I After 576 nodes, 293 on tree, 1e+50 best solution, best possible 205.19695 (10314.15 seconds)
Cbc0010I After 577 nodes, 293 on tree, 1e+50 best solution, best possible 205.19695 (10336.70 seconds)
Cbc0010I After 578 nodes, 293 on tree, 1e+50 best solution, best possible 205.19695 (10357.33 seconds)
Cbc0010I After 579 nodes, 294 on tree, 1e+50 best solution, best possible 205.19695 (10384.90 seconds)
Cbc0010I After 580 nodes, 294 on tree, 1e+50 best solution, best possible 205.19695 (10410.74 seconds)
Cbc0010I After 581 nodes, 295 on tree, 1e+50 best solution, best possible 205.19695 (10434.93 seconds)
Cbc0010I After 582 nodes, 295 on tree, 1e+50 best solution, best possible 205.19695 (10464.84 seconds)
Cbc0010I After 583 nodes, 296 on tree, 1e+50 best solution, best possible 205.19695 (10481.64 seconds)
Cbc0010I After 584 nodes, 297 on tree, 1e+50 best solution, best possible 205.19695 (10502.67 seconds)
Cbc0010I After 585 nodes, 297 on tree, 1e+50 best solution, best possible 205.19695 (10529.84 seconds)
Cbc0010I After 586 nodes, 297 on tree, 1e+50 best solution, best possible 205.19695 (10549.53 seconds)
Cbc0010I After 587 nodes, 298 on tree, 1e+50 best solution, best possible 205.19695 (10574.54 seconds)
Cbc0010I After 588 nodes, 298 on tree, 1e+50 best solution, best possible 205.19695 (10601.45 seconds)
Cbc0010I After 589 nodes, 299 on tree, 1e+50 best solution, best possible 205.19695 (10620.57 seconds)
Cbc0010I After 590 nodes, 299 on tree, 1e+50 best solution, best possible 205.19695 (10640.44 seconds)
Cbc0010I After 591 nodes, 300 on tree, 1e+50 best solution, best possible 205.19695 (10659.24 seconds)
