Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-3402294-bobin.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-3402294-bobin.txt -quit (default strategy 1)
At line 1 NAME          neos-3402294-bobin
At line 2 ROWS
At line 591080 COLUMNS
At line 2625995 RHS
At line 3193048 BOUNDS
At line 3195665 ENDATA
Problem neos-3402294-bobin has 591076 rows, 2904 columns and 2034888 elements
Coin0008I neos-3402294-bobin read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 37.2852 seconds
Cgl0004I processed model has 33520 rows, 780 columns (768 integer (768 of which binary)) and 383340 elements
Coin3009W Conflict graph built in 0.016 seconds, density: 0.410%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 176 integers unsatisfied sum - 38.164
Cbc0038I Pass   1: (50.05 seconds) suminf.   25.74563 (117) obj. 0.170913 iterations 654
Cbc0038I Pass   2: (50.98 seconds) suminf.   24.54816 (112) obj. 0.191989 iterations 294
Cbc0038I Pass   3: (51.74 seconds) suminf.   23.80926 (113) obj. 0.181303 iterations 252
Cbc0038I Pass   4: (52.01 seconds) suminf.   23.20539 (113) obj. 0.204586 iterations 82
Cbc0038I Pass   5: (52.44 seconds) suminf.   22.55726 (112) obj. 0.225468 iterations 145
Cbc0038I Pass   6: (53.08 seconds) suminf.   21.32862 (100) obj. 0.236442 iterations 219
Cbc0038I Pass   7: (53.89 seconds) suminf.   20.96056 (98) obj. 0.24237 iterations 248
Cbc0038I Pass   8: (54.27 seconds) suminf.   20.74630 (109) obj. 0.242003 iterations 123
Cbc0038I Pass   9: (55.62 seconds) suminf.   20.40740 (99) obj. 0.305558 iterations 513
Cbc0038I Pass  10: (56.29 seconds) suminf.   19.26513 (99) obj. 0.259303 iterations 246
Cbc0038I Pass  11: (56.87 seconds) suminf.   16.71252 (84) obj. 0.281631 iterations 221
Cbc0038I Pass  12: (57.00 seconds) suminf.   15.43587 (80) obj. 0.301652 iterations 31
Cbc0038I Pass  13: (58.39 seconds) suminf.   17.15989 (86) obj. 0.348673 iterations 559
Cbc0038I Pass  14: (59.00 seconds) suminf.   13.63696 (82) obj. 0.347248 iterations 240
Cbc0038I Pass  15: (59.35 seconds) suminf.   12.13518 (82) obj. 0.335811 iterations 133
Cbc0038I Pass  16: (59.59 seconds) suminf.   11.88969 (86) obj. 0.338608 iterations 84
Cbc0038I Pass  17: (60.79 seconds) suminf.   12.47778 (58) obj. 0.307998 iterations 489
Cbc0038I Pass  18: (61.83 seconds) suminf.    9.68466 (63) obj. 0.29504 iterations 382
Cbc0038I Pass  19: (62.96 seconds) suminf.    8.53937 (50) obj. 0.310402 iterations 359
Cbc0038I Pass  20: (63.41 seconds) suminf.    7.51037 (43) obj. 0.311966 iterations 151
Cbc0038I Pass  21: (63.67 seconds) suminf.    7.43836 (41) obj. 0.325616 iterations 72
Cbc0038I Pass  22: (63.95 seconds) suminf.    7.37137 (53) obj. 0.303667 iterations 77
Cbc0038I Pass  23: (65.75 seconds) suminf.    8.00000 (27) obj. 0.282042 iterations 523
Cbc0038I Pass  24: (67.03 seconds) suminf.    6.00000 (22) obj. 0.276573 iterations 285
Cbc0038I Pass  25: (68.28 seconds) suminf.    6.00000 (20) obj. 0.277875 iterations 288
Cbc0038I Pass  26: (68.67 seconds) suminf.    5.50000 (20) obj. 0.277109 iterations 95
Cbc0038I Pass  27: (70.96 seconds) suminf.    5.66667 (15) obj. 0.3025 iterations 608
Cbc0038I Pass  28: (72.49 seconds) suminf.    4.66667 (17) obj. 0.319542 iterations 396
Cbc0038I Pass  29: (73.86 seconds) suminf.    4.33333 (15) obj. 0.354583 iterations 344
Cbc0038I Pass  30: (75.16 seconds) suminf.    4.00000 (13) obj. 0.354583 iterations 148
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 447 integers at bound fixed and 2 continuous
Cbc0038I Full problem 33520 rows 780 columns, reduced to 7181 rows 322 columns
Cbc0038I Mini branch and bound did not improve solution (98.47 seconds)
Cbc0038I Full problem 33521 rows 780 columns, reduced to 33521 rows 780 columns - too large
Cbc0038I After 109.30 seconds - Feasibility pump exiting - took 60.88 seconds
Cbc0031I 47 added rows had average density of 180.82979
Cbc0013I At root node, 47 cuts changed objective from 5.5511151e-16 to 0.06725 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 2 row cuts average 14.0 elements, 0 column cuts (0 active)  in 5.560 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 545 row cuts average 735.0 elements, 0 column cuts (0 active)  in 6.759 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.594 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 1 row cuts average 13.0 elements, 0 column cuts (0 active)  in 7.521 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.015 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.049 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 12 row cuts average 65.0 elements, 0 column cuts (0 active)  in 2.041 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.166 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 64 row cuts average 55.0 elements, 0 column cuts (0 active)  in 3.929 seconds - new frequency is 1
Cbc0014I Cut generator 9 (ZeroHalf) - 353 row cuts average 11.0 elements, 0 column cuts (0 active)  in 49.324 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 0.06725 (254.40 seconds)
Cbc0010I After 412 nodes, 140 on tree, 1e+50 best solution, best possible 0.06725 (2569.53 seconds)
Cbc0010I After 413 nodes, 141 on tree, 1e+50 best solution, best possible 0.06725 (2575.00 seconds)
Cbc0010I After 414 nodes, 142 on tree, 1e+50 best solution, best possible 0.06725 (2580.16 seconds)
Cbc0010I After 415 nodes, 142 on tree, 1e+50 best solution, best possible 0.06725 (2585.70 seconds)
Cbc0010I After 416 nodes, 143 on tree, 1e+50 best solution, best possible 0.06725 (2596.66 seconds)
Cbc0010I After 417 nodes, 143 on tree, 1e+50 best solution, best possible 0.06725 (2608.16 seconds)
Cbc0010I After 418 nodes, 143 on tree, 1e+50 best solution, best possible 0.06725 (2613.78 seconds)
Cbc0010I After 419 nodes, 143 on tree, 1e+50 best solution, best possible 0.06725 (2619.66 seconds)
Cbc0010I After 420 nodes, 144 on tree, 1e+50 best solution, best possible 0.06725 (2625.36 seconds)
Cbc0010I After 421 nodes, 145 on tree, 1e+50 best solution, best possible 0.06725 (2631.19 seconds)
Cbc0010I After 422 nodes, 146 on tree, 1e+50 best solution, best possible 0.06725 (2637.05 seconds)
Cbc0010I After 424 nodes, 144 on tree, 1e+50 best solution, best possible 0.06725 (2642.30 seconds)
Cbc0010I After 425 nodes, 145 on tree, 1e+50 best solution, best possible 0.06725 (2651.68 seconds)
Cbc0010I After 426 nodes, 145 on tree, 1e+50 best solution, best possible 0.06725 (2657.19 seconds)
Cbc0010I After 427 nodes, 146 on tree, 1e+50 best solution, best possible 0.06725 (2662.44 seconds)
Cbc0010I After 429 nodes, 146 on tree, 1e+50 best solution, best possible 0.06725 (2667.98 seconds)
Cbc0010I After 431 nodes, 146 on tree, 1e+50 best solution, best possible 0.06725 (2673.52 seconds)
Cbc0010I After 432 nodes, 147 on tree, 1e+50 best solution, best possible 0.06725 (2684.56 seconds)
Cbc0010I After 433 nodes, 147 on tree, 1e+50 best solution, best possible 0.06725 (2690.20 seconds)
Cbc0010I After 434 nodes, 148 on tree, 1e+50 best solution, best possible 0.06725 (2700.99 seconds)
Cbc0010I After 435 nodes, 149 on tree, 1e+50 best solution, best possible 0.06725 (2711.95 seconds)
Cbc0010I After 436 nodes, 149 on tree, 1e+50 best solution, best possible 0.06725 (2722.74 seconds)
Cbc0010I After 437 nodes, 150 on tree, 1e+50 best solution, best possible 0.06725 (2728.05 seconds)
Cbc0010I After 438 nodes, 151 on tree, 1e+50 best solution, best possible 0.06725 (2733.67 seconds)
Cbc0010I After 439 nodes, 151 on tree, 1e+50 best solution, best possible 0.06725 (2738.95 seconds)
Cbc0010I After 440 nodes, 152 on tree, 1e+50 best solution, best possible 0.06725 (2750.40 seconds)
Cbc0010I After 441 nodes, 152 on tree, 1e+50 best solution, best possible 0.06725 (2756.29 seconds)
Cbc0010I After 442 nodes, 153 on tree, 1e+50 best solution, best possible 0.06725 (2762.77 seconds)
Cbc0010I After 443 nodes, 153 on tree, 1e+50 best solution, best possible 0.06725 (2765.76 seconds)
Cbc0010I After 444 nodes, 154 on tree, 1e+50 best solution, best possible 0.06725 (2771.91 seconds)
Cbc0004I Integer solution of 0.1525 found after 50871 iterations and 445 nodes (2774.93 seconds)
Cbc0010I After 445 nodes, 143 on tree, 0.1525 best solution, best possible 0.06725 (2774.94 seconds)
Cbc0010I After 446 nodes, 143 on tree, 0.1525 best solution, best possible 0.06725 (2778.33 seconds)
Cbc0010I After 447 nodes, 143 on tree, 0.1525 best solution, best possible 0.06725 (2781.83 seconds)
Cbc0010I After 448 nodes, 143 on tree, 0.1525 best solution, best possible 0.06725 (2789.35 seconds)
Cbc0010I After 449 nodes, 144 on tree, 0.1525 best solution, best possible 0.06725 (2792.52 seconds)
Cbc0010I After 450 nodes, 145 on tree, 0.1525 best solution, best possible 0.06725 (2796.56 seconds)
Cbc0010I After 451 nodes, 144 on tree, 0.1525 best solution, best possible 0.06725 (2803.09 seconds)
Cbc0010I After 452 nodes, 145 on tree, 0.1525 best solution, best possible 0.06725 (2806.45 seconds)
Cbc0010I After 453 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2809.79 seconds)
Cbc0010I After 456 nodes, 144 on tree, 0.1525 best solution, best possible 0.06725 (2813.14 seconds)
Cbc0010I After 457 nodes, 144 on tree, 0.1525 best solution, best possible 0.06725 (2820.82 seconds)
Cbc0010I After 459 nodes, 144 on tree, 0.1525 best solution, best possible 0.06725 (2824.07 seconds)
Cbc0010I After 460 nodes, 145 on tree, 0.1525 best solution, best possible 0.06725 (2829.33 seconds)
Cbc0010I After 461 nodes, 144 on tree, 0.1525 best solution, best possible 0.06725 (2839.55 seconds)
Cbc0010I After 463 nodes, 144 on tree, 0.1525 best solution, best possible 0.06725 (2845.08 seconds)
Cbc0010I After 464 nodes, 145 on tree, 0.1525 best solution, best possible 0.06725 (2850.81 seconds)
Cbc0010I After 465 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2856.47 seconds)
Cbc0010I After 466 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2861.78 seconds)
Cbc0010I After 467 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2867.16 seconds)
Cbc0010I After 469 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2874.91 seconds)
Cbc0010I After 470 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2880.11 seconds)
Cbc0010I After 471 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (2885.45 seconds)
Cbc0010I After 472 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (2890.64 seconds)
Cbc0010I After 475 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (2896.27 seconds)
Cbc0010I After 476 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (2901.74 seconds)
Cbc0010I After 477 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2907.09 seconds)
Cbc0010I After 478 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2912.64 seconds)
Cbc0010I After 479 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (2925.87 seconds)
Cbc0010I After 481 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (2936.87 seconds)
Cbc0010I After 482 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (2942.68 seconds)
Cbc0010I After 483 nodes, 150 on tree, 0.1525 best solution, best possible 0.06725 (2946.22 seconds)
Cbc0010I After 487 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2949.70 seconds)
Cbc0010I After 488 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2954.87 seconds)
Cbc0010I After 489 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2958.28 seconds)
Cbc0010I After 490 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2963.10 seconds)
Cbc0010I After 491 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2968.74 seconds)
Cbc0010I After 492 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2974.20 seconds)
Cbc0010I After 493 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (2979.81 seconds)
Cbc0010I After 497 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2986.20 seconds)
Cbc0010I After 498 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (2992.32 seconds)
Cbc0010I After 500 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (2998.80 seconds)
Cbc0010I After 501 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (3004.06 seconds)
Cbc0010I After 502 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (3009.79 seconds)
Cbc0010I After 503 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3015.54 seconds)
Cbc0010I After 504 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3021.76 seconds)
Cbc0010I After 506 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3027.71 seconds)
Cbc0010I After 507 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3033.80 seconds)
Cbc0010I After 508 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (3039.21 seconds)
Cbc0010I After 509 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (3044.65 seconds)
Cbc0010I After 510 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3050.05 seconds)
Cbc0010I After 511 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3055.75 seconds)
Cbc0010I After 513 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3062.10 seconds)
Cbc0010I After 514 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3068.66 seconds)
Cbc0010I After 516 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (3074.22 seconds)
Cbc0010I After 517 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3079.33 seconds)
Cbc0010I After 521 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (3089.59 seconds)
Cbc0010I After 522 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (3095.09 seconds)
Cbc0010I After 524 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (3105.05 seconds)
Cbc0010I After 525 nodes, 146 on tree, 0.1525 best solution, best possible 0.06725 (3110.60 seconds)
Cbc0010I After 526 nodes, 147 on tree, 0.1525 best solution, best possible 0.06725 (3115.79 seconds)
Cbc0010I After 527 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3121.10 seconds)
Cbc0010I After 528 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3126.52 seconds)
Cbc0010I After 529 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3131.82 seconds)
Cbc0010I After 530 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3143.36 seconds)
Cbc0010I After 532 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3150.16 seconds)
Cbc0010I After 533 nodes, 148 on tree, 0.1525 best solution, best possible 0.06725 (3157.96 seconds)
Cbc0010I After 534 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3164.90 seconds)
Cbc0010I After 535 nodes, 150 on tree, 0.1525 best solution, best possible 0.06725 (3170.46 seconds)
Cbc0010I After 536 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3174.07 seconds)
Cbc0010I After 538 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3178.51 seconds)
Cbc0010I After 539 nodes, 149 on tree, 0.1525 best solution, best possible 0.06725 (3183.39 seconds)
Cbc0010I After 540 nodes, 150 on tree, 0.1525 best solution, best possible 0.06725 (3187.10 seconds)
Cbc0010I After 541 nodes, 150 on tree, 0.1525 best solution, best possible 0.06725 (3190.67 seconds)
Cbc0010I After 542 nodes, 151 on tree, 0.1525 best solution, best possible 0.06725 (3194.04 seconds)
Cbc0010I After 543 nodes, 152 on tree, 0.1525 best solution, best possible 0.06725 (3197.63 seconds)
Cbc0010I After 544 nodes, 153 on tree, 0.1525 best solution, best possible 0.06725 (3201.05 seconds)
Cbc0010I After 545 nodes, 153 on tree, 0.1525 best solution, best possible 0.06725 (3204.84 seconds)
Cbc0010I After 546 nodes, 153 on tree, 0.1525 best solution, best possible 0.06725 (3208.48 seconds)
Cbc0010I After 547 nodes, 153 on tree, 0.1525 best solution, best possible 0.06725 (3212.07 seconds)
Cbc0010I After 548 nodes, 154 on tree, 0.1525 best solution, best possible 0.06725 (3215.79 seconds)
Cbc0010I After 549 nodes, 154 on tree, 0.1525 best solution, best possible 0.06725 (3226.05 seconds)
Cbc0010I After 550 nodes, 155 on tree, 0.1525 best solution, best possible 0.06725 (3229.92 seconds)
Cbc0010I After 551 nodes, 155 on tree, 0.1525 best solution, best possible 0.06725 (3233.71 seconds)
Cbc0010I After 552 nodes, 156 on tree, 0.1525 best solution, best possible 0.06725 (3237.32 seconds)
Cbc0010I After 553 nodes, 156 on tree, 0.1525 best solution, best possible 0.06725 (3241.02 seconds)
Cbc0010I After 554 nodes, 157 on tree, 0.1525 best solution, best possible 0.06725 (3244.62 seconds)
Cbc0010I After 555 nodes, 157 on tree, 0.1525 best solution, best possible 0.06725 (3250.64 seconds)
Cbc0010I After 556 nodes, 158 on tree, 0.1525 best solution, best possible 0.06725 (3256.89 seconds)
Cbc0010I After 557 nodes, 158 on tree, 0.1525 best solution, best possible 0.06725 (3263.56 seconds)
Cbc0010I After 558 nodes, 159 on tree, 0.1525 best solution, best possible 0.06725 (3269.59 seconds)
Cbc0010I After 559 nodes, 160 on tree, 0.1525 best solution, best possible 0.06725 (3275.35 seconds)
Cbc0010I After 560 nodes, 160 on tree, 0.1525 best solution, best possible 0.06725 (3284.15 seconds)
Cbc0010I After 561 nodes, 161 on tree, 0.1525 best solution, best possible 0.06725 (3289.79 seconds)
Cbc0010I After 563 nodes, 161 on tree, 0.1525 best solution, best possible 0.06725 (3295.59 seconds)
Cbc0010I After 564 nodes, 162 on tree, 0.1525 best solution, best possible 0.06725 (3301.33 seconds)
Cbc0010I After 565 nodes, 162 on tree, 0.1525 best solution, best possible 0.06725 (3307.83 seconds)
Cbc0010I After 566 nodes, 162 on tree, 0.1525 best solution, best possible 0.06725 (3313.81 seconds)
Cbc0010I After 567 nodes, 162 on tree, 0.1525 best solution, best possible 0.06725 (3320.25 seconds)
Cbc0010I After 568 nodes, 163 on tree, 0.1525 best solution, best possible 0.06725 (3326.05 seconds)
Cbc0010I After 569 nodes, 163 on tree, 0.1525 best solution, best possible 0.06725 (3331.49 seconds)
Cbc0010I After 570 nodes, 164 on tree, 0.1525 best solution, best possible 0.06725 (3336.72 seconds)
Cbc0010I After 571 nodes, 165 on tree, 0.1525 best solution, best possible 0.06725 (3341.98 seconds)
Cbc0010I After 573 nodes, 165 on tree, 0.1525 best solution, best possible 0.06725 (3352.97 seconds)
Cbc0010I After 574 nodes, 165 on tree, 0.1525 best solution, best possible 0.06725 (3358.13 seconds)
Cbc0010I After 577 nodes, 163 on tree, 0.1525 best solution, best possible 0.06725 (3363.62 seconds)
Cbc0010I After 578 nodes, 163 on tree, 0.1525 best solution, best possible 0.06725 (3374.67 seconds)
Cbc0010I After 579 nodes, 162 on tree, 0.1525 best solution, best possible 0.06725 (3385.48 seconds)
Cbc0010I After 580 nodes, 163 on tree, 0.1525 best solution, best possible 0.06725 (3391.82 seconds)
Cbc0010I After 581 nodes, 164 on tree, 0.1525 best solution, best possible 0.06725 (3398.70 seconds)
Cbc0010I After 582 nodes, 164 on tree, 0.1525 best solution, best possible 0.06725 (3404.19 seconds)
Cbc0010I After 583 nodes, 165 on tree, 0.1525 best solution, best possible 0.06725 (3420.06 seconds)
Cbc0010I After 585 nodes, 165 on tree, 0.1525 best solution, best possible 0.06725 (3426.97 seconds)
Cbc0010I After 586 nodes, 166 on tree, 0.1525 best solution, best possible 0.06725 (3431.47 seconds)
Cbc0010I After 587 nodes, 167 on tree, 0.1525 best solution, best possible 0.06725 (3434.79 seconds)
Cbc0010I After 588 nodes, 167 on tree, 0.1525 best solution, best possible 0.06725 (3441.51 seconds)
Cbc0010I After 589 nodes, 168 on tree, 0.1525 best solution, best possible 0.06725 (3444.94 seconds)
Cbc0010I After 590 nodes, 168 on tree, 0.1525 best solution, best possible 0.06725 (3448.53 seconds)
Cbc0010I After 591 nodes, 168 on tree, 0.1525 best solution, best possible 0.06725 (3452.03 seconds)
Cbc0010I After 592 nodes, 168 on tree, 0.1525 best solution, best possible 0.06725 (3459.23 seconds)
Cbc0010I After 593 nodes, 168 on tree, 0.1525 best solution, best possible 0.06725 (3468.75 seconds)
Cbc0010I After 594 nodes, 169 on tree, 0.1525 best solution, best possible 0.06725 (3473.01 seconds)
Cbc0010I After 595 nodes, 168 on tree, 0.1525 best solution, best possible 0.06725 (3476.41 seconds)
Cbc0010I After 596 nodes, 169 on tree, 0.1525 best solution, best possible 0.06725 (3480.45 seconds)
Cbc0010I After 597 nodes, 170 on tree, 0.1525 best solution, best possible 0.06725 (3484.20 seconds)
Cbc0010I After 598 nodes, 170 on tree, 0.1525 best solution, best possible 0.06725 (3487.61 seconds)
Cbc0010I After 599 nodes, 171 on tree, 0.1525 best solution, best possible 0.06725 (3494.23 seconds)
Cbc0010I After 600 nodes, 171 on tree, 0.1525 best solution, best possible 0.06725 (3497.47 seconds)
Cbc0010I After 601 nodes, 171 on tree, 0.1525 best solution, best possible 0.06725 (3501.08 seconds)
Cbc0010I After 603 nodes, 171 on tree, 0.1525 best solution, best possible 0.06725 (3508.50 seconds)
Cbc0010I After 604 nodes, 172 on tree, 0.1525 best solution, best possible 0.06725 (3512.30 seconds)
Cbc0010I After 605 nodes, 173 on tree, 0.1525 best solution, best possible 0.06725 (3517.25 seconds)
Cbc0010I After 607 nodes, 172 on tree, 0.1525 best solution, best possible 0.06725 (3520.67 seconds)
Cbc0010I After 608 nodes, 172 on tree, 0.1525 best solution, best possible 0.06725 (3524.03 seconds)
Cbc0010I After 609 nodes, 173 on tree, 0.1525 best solution, best possible 0.06725 (3527.55 seconds)
Cbc0010I After 610 nodes, 173 on tree, 0.1525 best solution, best possible 0.06725 (3531.30 seconds)
Cbc0010I After 611 nodes, 174 on tree, 0.1525 best solution, best possible 0.06725 (3535.06 seconds)
Cbc0010I After 613 nodes, 173 on tree, 0.1525 best solution, best possible 0.06725 (3538.51 seconds)
Cbc0010I After 614 nodes, 174 on tree, 0.1525 best solution, best possible 0.06725 (3541.71 seconds)
Cbc0010I After 615 nodes, 175 on tree, 0.1525 best solution, best possible 0.06725 (3544.81 seconds)
Cbc0010I After 616 nodes, 176 on tree, 0.1525 best solution, best possible 0.06725 (3548.10 seconds)
Cbc0010I After 617 nodes, 176 on tree, 0.1525 best solution, best possible 0.06725 (3551.56 seconds)
Cbc0010I After 618 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3554.64 seconds)
Cbc0010I After 619 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3558.62 seconds)
Cbc0010I After 620 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3561.72 seconds)
Cbc0010I After 621 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3568.16 seconds)
Cbc0010I After 622 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3576.15 seconds)
Cbc0010I After 624 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3581.28 seconds)
Cbc0010I After 625 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3584.96 seconds)
Cbc0010I After 627 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3589.15 seconds)
Cbc0010I After 630 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3593.27 seconds)
Cbc0010I After 632 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3597.20 seconds)
Cbc0010I After 633 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3600.31 seconds)
Cbc0010I After 634 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3603.67 seconds)
Cbc0010I After 635 nodes, 179 on tree, 0.1525 best solution, best possible 0.06725 (3610.47 seconds)
Cbc0010I After 636 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3613.77 seconds)
Cbc0010I After 638 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3617.57 seconds)
Cbc0010I After 640 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3621.83 seconds)
Cbc0010I After 641 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3628.75 seconds)
Cbc0010I After 642 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3632.02 seconds)
Cbc0010I After 643 nodes, 177 on tree, 0.1525 best solution, best possible 0.06725 (3638.75 seconds)
Cbc0010I After 644 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3644.98 seconds)
Cbc0010I After 645 nodes, 178 on tree, 0.1525 best solution, best possible 0.06725 (3648.44 seconds)
Cbc0010I After 646 nodes, 179 on tree, 0.1525 best solution, best possible 0.06725 (3652.06 seconds)
Cbc0010I After 647 nodes, 179 on tree, 0.1525 best solution, best possible 0.06725 (3658.02 seconds)
Cbc0010I After 648 nodes, 180 on tree, 0.1525 best solution, best possible 0.06725 (3663.06 seconds)
Cbc0010I After 649 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3674.06 seconds)
Cbc0010I After 650 nodes, 180 on tree, 0.1525 best solution, best possible 0.06725 (3679.11 seconds)
Cbc0010I After 651 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3684.44 seconds)
Cbc0010I After 653 nodes, 179 on tree, 0.1525 best solution, best possible 0.06725 (3695.09 seconds)
Cbc0010I After 654 nodes, 180 on tree, 0.1525 best solution, best possible 0.06725 (3700.36 seconds)
Cbc0010I After 655 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3705.44 seconds)
Cbc0010I After 656 nodes, 182 on tree, 0.1525 best solution, best possible 0.06725 (3711.12 seconds)
Cbc0010I After 658 nodes, 180 on tree, 0.1525 best solution, best possible 0.06725 (3714.95 seconds)
Cbc0010I After 659 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3721.78 seconds)
Cbc0010I After 660 nodes, 182 on tree, 0.1525 best solution, best possible 0.06725 (3726.25 seconds)
Cbc0010I After 661 nodes, 183 on tree, 0.1525 best solution, best possible 0.06725 (3734.00 seconds)
Cbc0010I After 662 nodes, 183 on tree, 0.1525 best solution, best possible 0.06725 (3737.56 seconds)
Cbc0010I After 663 nodes, 184 on tree, 0.1525 best solution, best possible 0.06725 (3741.70 seconds)
Cbc0010I After 664 nodes, 183 on tree, 0.1525 best solution, best possible 0.06725 (3745.47 seconds)
Cbc0010I After 667 nodes, 181 on tree, 0.1525 best solution, best possible 0.06725 (3753.55 seconds)
