Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/neos-4300652-rahue.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/neos-4300652-rahue.txt -quit (default strategy 1)
At line 1 NAME          neos-4300652-rahue
At line 2 ROWS
At line 76996 COLUMNS
At line 270989 RHS
At line 293871 BOUNDS
At line 314772 ENDATA
Problem neos-4300652-rahue has 76992 rows, 33003 columns and 183616 elements
Coin0008I neos-4300652-rahue read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 2.49758 seconds
Cgl0003I 0 fixed, 0 tightened bounds, 10374 strengthened rows, 0 substitutions
Cgl0004I processed model has 71729 rows, 27759 columns (20843 integer (20843 of which binary)) and 183407 elements
Coin3009W Conflict graph built in 0.028 seconds, density: 0.003%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 93 integers unsatisfied sum - 31
Cbc0038I Pass   1: (23.69 seconds) suminf.   20.00000 (40) obj. 0 iterations 4966
Cbc0038I Pass   2: (26.87 seconds) suminf.   20.00000 (40) obj. 0 iterations 403
Cbc0038I Pass   3: (28.39 seconds) suminf.   20.00000 (40) obj. 0 iterations 227
Cbc0038I Pass   4: (30.08 seconds) suminf.   20.00000 (40) obj. 0 iterations 225
Cbc0038I Pass   5: (31.80 seconds) suminf.   20.00000 (40) obj. 0 iterations 253
Cbc0038I Pass   6: (33.45 seconds) suminf.   20.00000 (40) obj. 0 iterations 229
Cbc0038I Pass   7: (35.39 seconds) suminf.   20.00000 (40) obj. 0 iterations 267
Cbc0038I Pass   8: (37.81 seconds) suminf.   20.00000 (40) obj. 0 iterations 331
Cbc0038I Pass   9: (41.49 seconds) suminf.   20.00000 (40) obj. 0 iterations 509
Cbc0038I Pass  10: (45.10 seconds) suminf.   20.00000 (40) obj. 0 iterations 579
Cbc0038I Pass  11: (49.49 seconds) suminf.   20.00000 (40) obj. 0 iterations 672
Cbc0038I Pass  12: (53.89 seconds) suminf.   20.00000 (40) obj. 0 iterations 739
Cbc0038I Pass  13: (55.92 seconds) suminf.   20.00000 (40) obj. 0 iterations 322
Cbc0038I Pass  14: (59.27 seconds) suminf.   20.00000 (40) obj. 0 iterations 461
Cbc0038I Pass  15: (63.30 seconds) suminf.   20.00000 (40) obj. 0 iterations 623
Cbc0038I Pass  16: (67.08 seconds) suminf.   20.00000 (40) obj. 0 iterations 546
Cbc0038I Pass  17: (70.75 seconds) suminf.   20.00000 (40) obj. 0 iterations 537
Cbc0038I Pass  18: (90.29 seconds) suminf.  167.00000 (361) obj. 1.23075 iterations 4586
Cbc0038I Pass  19: (115.14 seconds) suminf.   37.54167 (111) obj. 0.233029 iterations 5701
Cbc0038I Pass  20: (119.48 seconds) suminf.   31.70833 (96) obj. 0.219425 iterations 854
Cbc0038I Pass  21: (121.91 seconds) suminf.   30.54167 (100) obj. 0.237292 iterations 408
Cbc0038I Pass  22: (123.28 seconds) suminf.   30.41667 (100) obj. 0.232383 iterations 247
Cbc0038I Pass  23: (123.96 seconds) suminf.   30.41667 (100) obj. 0.232383 iterations 106
Cbc0038I Pass  24: (129.15 seconds) suminf.   26.66667 (74) obj. 0.2432 iterations 885
Cbc0038I Pass  25: (130.92 seconds) suminf.   25.16667 (68) obj. 0.241867 iterations 283
Cbc0038I Pass  26: (133.78 seconds) suminf.   24.33333 (67) obj. 0.237867 iterations 393
Cbc0038I Pass  27: (135.08 seconds) suminf.   24.33333 (67) obj. 0.237867 iterations 192
Cbc0038I Pass  28: (136.72 seconds) suminf.   24.33333 (67) obj. 0.237867 iterations 222
Cbc0038I Pass  29: (137.58 seconds) suminf.   24.33333 (67) obj. 0.237867 iterations 165
Cbc0038I Pass  30: (141.23 seconds) suminf.   22.66667 (68) obj. 0.237867 iterations 479
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 20446 integers at bound fixed and 3251 continuous
Cbc0038I Full problem 71729 rows 27759 columns, reduced to 16640 rows 2939 columns
Cbc0038I Mini branch and bound did not improve solution (142.16 seconds)
Cbc0038I After 142.16 seconds - Feasibility pump exiting - took 130.89 seconds
Cbc0031I 138 added rows had average density of 72.384058
Cbc0013I At root node, 138 cuts changed objective from 0 to 0.12010892 in 36 passes
Cbc0010I After 394 nodes, 221 on tree, 1e+50 best solution, best possible 0.12010892 (9592.68 seconds)
Cbc0010I After 395 nodes, 222 on tree, 1e+50 best solution, best possible 0.12010892 (9599.04 seconds)
Cbc0010I After 396 nodes, 222 on tree, 1e+50 best solution, best possible 0.12010892 (9603.26 seconds)
Cbc0010I After 397 nodes, 222 on tree, 1e+50 best solution, best possible 0.12010892 (9613.44 seconds)
Cbc0010I After 398 nodes, 222 on tree, 1e+50 best solution, best possible 0.12010892 (9618.08 seconds)
Cbc0010I After 399 nodes, 223 on tree, 1e+50 best solution, best possible 0.12010892 (9621.90 seconds)
Cbc0010I After 400 nodes, 224 on tree, 1e+50 best solution, best possible 0.12010892 (9625.22 seconds)
Cbc0010I After 401 nodes, 224 on tree, 1e+50 best solution, best possible 0.12010892 (9630.89 seconds)
Cbc0010I After 402 nodes, 225 on tree, 1e+50 best solution, best possible 0.12010892 (9634.58 seconds)
Cbc0010I After 403 nodes, 226 on tree, 1e+50 best solution, best possible 0.12010892 (9638.12 seconds)
Cbc0010I After 404 nodes, 227 on tree, 1e+50 best solution, best possible 0.12010892 (9644.11 seconds)
Cbc0010I After 405 nodes, 227 on tree, 1e+50 best solution, best possible 0.12010892 (9647.75 seconds)
Cbc0010I After 406 nodes, 228 on tree, 1e+50 best solution, best possible 0.12010892 (9652.80 seconds)
Cbc0010I After 407 nodes, 229 on tree, 1e+50 best solution, best possible 0.12010892 (9657.34 seconds)
Cbc0010I After 408 nodes, 229 on tree, 1e+50 best solution, best possible 0.12010892 (9661.45 seconds)
Cbc0010I After 409 nodes, 229 on tree, 1e+50 best solution, best possible 0.12010892 (9666.23 seconds)
Cbc0010I After 410 nodes, 229 on tree, 1e+50 best solution, best possible 0.12010892 (9672.76 seconds)
Cbc0010I After 411 nodes, 229 on tree, 1e+50 best solution, best possible 0.12010892 (9677.19 seconds)
Cbc0010I After 412 nodes, 230 on tree, 1e+50 best solution, best possible 0.12010892 (9681.02 seconds)
Cbc0010I After 413 nodes, 231 on tree, 1e+50 best solution, best possible 0.12010892 (9689.20 seconds)
Cbc0010I After 414 nodes, 231 on tree, 1e+50 best solution, best possible 0.12010892 (9693.21 seconds)
Cbc0010I After 415 nodes, 232 on tree, 1e+50 best solution, best possible 0.12010892 (9699.21 seconds)
Cbc0010I After 416 nodes, 232 on tree, 1e+50 best solution, best possible 0.12010892 (9704.17 seconds)
Cbc0010I After 417 nodes, 232 on tree, 1e+50 best solution, best possible 0.12010892 (9708.92 seconds)
Cbc0010I After 418 nodes, 233 on tree, 1e+50 best solution, best possible 0.12010892 (9714.89 seconds)
Cbc0010I After 419 nodes, 233 on tree, 1e+50 best solution, best possible 0.12010892 (9723.67 seconds)
Cbc0010I After 420 nodes, 234 on tree, 1e+50 best solution, best possible 0.12010892 (9728.10 seconds)
Cbc0010I After 421 nodes, 234 on tree, 1e+50 best solution, best possible 0.12010892 (9735.22 seconds)
Cbc0010I After 422 nodes, 235 on tree, 1e+50 best solution, best possible 0.12010892 (9739.36 seconds)
Cbc0010I After 423 nodes, 235 on tree, 1e+50 best solution, best possible 0.12010892 (9743.72 seconds)
Cbc0010I After 424 nodes, 236 on tree, 1e+50 best solution, best possible 0.12010892 (9748.96 seconds)
Cbc0010I After 425 nodes, 236 on tree, 1e+50 best solution, best possible 0.12010892 (9753.47 seconds)
Cbc0010I After 426 nodes, 237 on tree, 1e+50 best solution, best possible 0.12010892 (9758.14 seconds)
Cbc0010I After 427 nodes, 237 on tree, 1e+50 best solution, best possible 0.12010892 (9763.52 seconds)
Cbc0010I After 428 nodes, 238 on tree, 1e+50 best solution, best possible 0.12010892 (9766.48 seconds)
Cbc0010I After 429 nodes, 239 on tree, 1e+50 best solution, best possible 0.12010892 (9773.47 seconds)
Cbc0010I After 430 nodes, 239 on tree, 1e+50 best solution, best possible 0.12010892 (9778.15 seconds)
Cbc0010I After 431 nodes, 239 on tree, 1e+50 best solution, best possible 0.12010892 (9785.92 seconds)
Cbc0010I After 432 nodes, 240 on tree, 1e+50 best solution, best possible 0.12010892 (9791.59 seconds)
Cbc0010I After 433 nodes, 240 on tree, 1e+50 best solution, best possible 0.12010892 (9797.36 seconds)
Cbc0010I After 434 nodes, 241 on tree, 1e+50 best solution, best possible 0.12010892 (9802.93 seconds)
Cbc0010I After 435 nodes, 241 on tree, 1e+50 best solution, best possible 0.12010892 (9806.62 seconds)
Cbc0010I After 436 nodes, 241 on tree, 1e+50 best solution, best possible 0.12010892 (9814.41 seconds)
Cbc0010I After 437 nodes, 242 on tree, 1e+50 best solution, best possible 0.12010892 (9826.48 seconds)
Cbc0010I After 438 nodes, 242 on tree, 1e+50 best solution, best possible 0.12010892 (9835.50 seconds)
Cbc0010I After 439 nodes, 243 on tree, 1e+50 best solution, best possible 0.12010892 (9841.42 seconds)
Cbc0010I After 440 nodes, 244 on tree, 1e+50 best solution, best possible 0.12010892 (9845.35 seconds)
Cbc0010I After 441 nodes, 244 on tree, 1e+50 best solution, best possible 0.12010892 (9850.54 seconds)
Cbc0010I After 442 nodes, 245 on tree, 1e+50 best solution, best possible 0.12010892 (9851.49 seconds)
Cbc0010I After 443 nodes, 246 on tree, 1e+50 best solution, best possible 0.12010892 (9852.23 seconds)
Cbc0004I Integer solution of 8.6561 found after 1478437 iterations and 444 nodes (9852.83 seconds)
Cbc0010I After 445 nodes, 244 on tree, 8.6561 best solution, best possible 0.12010892 (9856.85 seconds)
Cbc0010I After 446 nodes, 245 on tree, 8.6561 best solution, best possible 0.12010892 (9863.74 seconds)
Cbc0010I After 447 nodes, 245 on tree, 8.6561 best solution, best possible 0.12010892 (9866.76 seconds)
Cbc0010I After 448 nodes, 246 on tree, 8.6561 best solution, best possible 0.12010892 (9873.12 seconds)
Cbc0010I After 449 nodes, 246 on tree, 8.6561 best solution, best possible 0.12010892 (9875.45 seconds)
Cbc0010I After 450 nodes, 247 on tree, 8.6561 best solution, best possible 0.12010892 (9878.18 seconds)
Cbc0010I After 451 nodes, 248 on tree, 8.6561 best solution, best possible 0.12010892 (9883.35 seconds)
Cbc0010I After 452 nodes, 249 on tree, 8.6561 best solution, best possible 0.12010892 (9900.99 seconds)
Cbc0010I After 453 nodes, 249 on tree, 8.6561 best solution, best possible 0.12010892 (9908.88 seconds)
Cbc0010I After 454 nodes, 249 on tree, 8.6561 best solution, best possible 0.12010892 (9920.95 seconds)
Cbc0010I After 455 nodes, 249 on tree, 8.6561 best solution, best possible 0.12010892 (9928.45 seconds)
Cbc0010I After 456 nodes, 250 on tree, 8.6561 best solution, best possible 0.12010892 (9931.54 seconds)
Cbc0010I After 457 nodes, 250 on tree, 8.6561 best solution, best possible 0.12010892 (9934.77 seconds)
Cbc0010I After 458 nodes, 251 on tree, 8.6561 best solution, best possible 0.12010892 (9950.18 seconds)
Cbc0010I After 459 nodes, 251 on tree, 8.6561 best solution, best possible 0.12010892 (9958.40 seconds)
Cbc0010I After 460 nodes, 252 on tree, 8.6561 best solution, best possible 0.12010892 (9964.98 seconds)
Cbc0010I After 461 nodes, 252 on tree, 8.6561 best solution, best possible 0.12010892 (9971.13 seconds)
Cbc0010I After 462 nodes, 252 on tree, 8.6561 best solution, best possible 0.12010892 (9984.78 seconds)
Cbc0010I After 463 nodes, 252 on tree, 8.6561 best solution, best possible 0.12010892 (10003.25 seconds)
Cbc0010I After 464 nodes, 252 on tree, 8.6561 best solution, best possible 0.12010892 (10007.01 seconds)
Cbc0010I After 465 nodes, 253 on tree, 8.6561 best solution, best possible 0.12010892 (10020.36 seconds)
Cbc0010I After 466 nodes, 253 on tree, 8.6561 best solution, best possible 0.12010892 (10032.93 seconds)
Cbc0010I After 467 nodes, 254 on tree, 8.6561 best solution, best possible 0.12010892 (10041.25 seconds)
Cbc0010I After 468 nodes, 255 on tree, 8.6561 best solution, best possible 0.12010892 (10051.07 seconds)
Cbc0010I After 469 nodes, 255 on tree, 8.6561 best solution, best possible 0.12010892 (10056.07 seconds)
Cbc0010I After 470 nodes, 255 on tree, 8.6561 best solution, best possible 0.12010892 (10063.88 seconds)
Cbc0010I After 471 nodes, 255 on tree, 8.6561 best solution, best possible 0.12010892 (10069.41 seconds)
Cbc0010I After 472 nodes, 256 on tree, 8.6561 best solution, best possible 0.12010892 (10072.25 seconds)
Cbc0010I After 473 nodes, 256 on tree, 8.6561 best solution, best possible 0.12010892 (10077.23 seconds)
Cbc0010I After 474 nodes, 257 on tree, 8.6561 best solution, best possible 0.12010892 (10083.74 seconds)
Cbc0010I After 475 nodes, 258 on tree, 8.6561 best solution, best possible 0.12010892 (10090.99 seconds)
Cbc0010I After 476 nodes, 258 on tree, 8.6561 best solution, best possible 0.12010892 (10100.55 seconds)
Cbc0010I After 477 nodes, 258 on tree, 8.6561 best solution, best possible 0.12010892 (10107.21 seconds)
Cbc0010I After 478 nodes, 259 on tree, 8.6561 best solution, best possible 0.12010892 (10117.41 seconds)
Cbc0010I After 479 nodes, 259 on tree, 8.6561 best solution, best possible 0.12010892 (10124.27 seconds)
Cbc0010I After 480 nodes, 260 on tree, 8.6561 best solution, best possible 0.12010892 (10134.57 seconds)
Cbc0010I After 481 nodes, 260 on tree, 8.6561 best solution, best possible 0.12010892 (10139.16 seconds)
Cbc0010I After 482 nodes, 261 on tree, 8.6561 best solution, best possible 0.12010892 (10151.09 seconds)
Cbc0010I After 483 nodes, 261 on tree, 8.6561 best solution, best possible 0.12010892 (10163.28 seconds)
Cbc0010I After 484 nodes, 262 on tree, 8.6561 best solution, best possible 0.12010892 (10169.20 seconds)
Cbc0010I After 485 nodes, 262 on tree, 8.6561 best solution, best possible 0.12010892 (10174.68 seconds)
Cbc0010I After 486 nodes, 263 on tree, 8.6561 best solution, best possible 0.12010892 (10177.35 seconds)
Cbc0010I After 487 nodes, 264 on tree, 8.6561 best solution, best possible 0.12010892 (10199.07 seconds)
Cbc0010I After 488 nodes, 264 on tree, 8.6561 best solution, best possible 0.12010892 (10214.91 seconds)
Cbc0010I After 489 nodes, 264 on tree, 8.6561 best solution, best possible 0.12010892 (10222.72 seconds)
Cbc0010I After 490 nodes, 265 on tree, 8.6561 best solution, best possible 0.12010892 (10238.02 seconds)
Cbc0010I After 491 nodes, 265 on tree, 8.6561 best solution, best possible 0.12010892 (10244.73 seconds)
Cbc0010I After 492 nodes, 266 on tree, 8.6561 best solution, best possible 0.12010892 (10255.61 seconds)
Cbc0010I After 493 nodes, 267 on tree, 8.6561 best solution, best possible 0.12010892 (10270.17 seconds)
Cbc0010I After 494 nodes, 268 on tree, 8.6561 best solution, best possible 0.12010892 (10277.59 seconds)
Cbc0010I After 495 nodes, 268 on tree, 8.6561 best solution, best possible 0.12010892 (10306.16 seconds)
Cbc0010I After 496 nodes, 268 on tree, 8.6561 best solution, best possible 0.12010892 (10333.62 seconds)
Cbc0010I After 497 nodes, 269 on tree, 8.6561 best solution, best possible 0.12010892 (10349.64 seconds)
Cbc0010I After 498 nodes, 269 on tree, 8.6561 best solution, best possible 0.12010892 (10364.87 seconds)
Cbc0010I After 499 nodes, 269 on tree, 8.6561 best solution, best possible 0.12010892 (10373.74 seconds)
Cbc0010I After 500 nodes, 270 on tree, 8.6561 best solution, best possible 0.12010892 (10384.83 seconds)
Cbc0010I After 501 nodes, 271 on tree, 8.6561 best solution, best possible 0.12010892 (10397.95 seconds)
Cbc0010I After 502 nodes, 271 on tree, 8.6561 best solution, best possible 0.12010892 (10404.31 seconds)
Cbc0010I After 503 nodes, 271 on tree, 8.6561 best solution, best possible 0.12010892 (10411.96 seconds)
Cbc0010I After 504 nodes, 272 on tree, 8.6561 best solution, best possible 0.12010892 (10423.78 seconds)
Cbc0010I After 505 nodes, 272 on tree, 8.6561 best solution, best possible 0.12010892 (10429.27 seconds)
Cbc0010I After 506 nodes, 272 on tree, 8.6561 best solution, best possible 0.12010892 (10437.10 seconds)
Cbc0010I After 507 nodes, 273 on tree, 8.6561 best solution, best possible 0.12010892 (10451.73 seconds)
Cbc0010I After 508 nodes, 273 on tree, 8.6561 best solution, best possible 0.12010892 (10460.45 seconds)
Cbc0010I After 509 nodes, 274 on tree, 8.6561 best solution, best possible 0.12010892 (10467.95 seconds)
Cbc0010I After 510 nodes, 274 on tree, 8.6561 best solution, best possible 0.12010892 (10474.92 seconds)
Cbc0010I After 511 nodes, 275 on tree, 8.6561 best solution, best possible 0.12010892 (10482.33 seconds)
Cbc0010I After 512 nodes, 275 on tree, 8.6561 best solution, best possible 0.12010892 (10493.27 seconds)
Cbc0010I After 513 nodes, 276 on tree, 8.6561 best solution, best possible 0.12010892 (10504.50 seconds)
Cbc0010I After 514 nodes, 276 on tree, 8.6561 best solution, best possible 0.12010892 (10510.13 seconds)
Cbc0010I After 515 nodes, 277 on tree, 8.6561 best solution, best possible 0.12010892 (10515.44 seconds)
Cbc0010I After 516 nodes, 277 on tree, 8.6561 best solution, best possible 0.12010892 (10527.11 seconds)
Cbc0010I After 517 nodes, 278 on tree, 8.6561 best solution, best possible 0.12010892 (10532.71 seconds)
Cbc0010I After 518 nodes, 279 on tree, 8.6561 best solution, best possible 0.12010892 (10540.83 seconds)
Cbc0010I After 519 nodes, 279 on tree, 8.6561 best solution, best possible 0.12010892 (10551.05 seconds)
Cbc0010I After 520 nodes, 279 on tree, 8.6561 best solution, best possible 0.12010892 (10558.13 seconds)
Cbc0010I After 521 nodes, 280 on tree, 8.6561 best solution, best possible 0.12010892 (10566.48 seconds)
Cbc0010I After 522 nodes, 280 on tree, 8.6561 best solution, best possible 0.12010892 (10595.74 seconds)
Cbc0010I After 523 nodes, 280 on tree, 8.6561 best solution, best possible 0.12010892 (10602.87 seconds)
Cbc0010I After 524 nodes, 281 on tree, 8.6561 best solution, best possible 0.12010892 (10605.19 seconds)
Cbc0010I After 525 nodes, 281 on tree, 8.6561 best solution, best possible 0.12010892 (10609.11 seconds)
Cbc0010I After 526 nodes, 282 on tree, 8.6561 best solution, best possible 0.12010892 (10617.55 seconds)
Cbc0010I After 527 nodes, 282 on tree, 8.6561 best solution, best possible 0.12010892 (10623.77 seconds)
Cbc0010I After 528 nodes, 283 on tree, 8.6561 best solution, best possible 0.12010892 (10633.75 seconds)
Cbc0010I After 529 nodes, 283 on tree, 8.6561 best solution, best possible 0.12010892 (10639.78 seconds)
Cbc0010I After 530 nodes, 284 on tree, 8.6561 best solution, best possible 0.12010892 (10643.36 seconds)
Cbc0010I After 531 nodes, 285 on tree, 8.6561 best solution, best possible 0.12010892 (10658.31 seconds)
Cbc0010I After 532 nodes, 285 on tree, 8.6561 best solution, best possible 0.12010892 (10668.62 seconds)
Cbc0010I After 533 nodes, 286 on tree, 8.6561 best solution, best possible 0.12010892 (10678.44 seconds)
Cbc0010I After 534 nodes, 286 on tree, 8.6561 best solution, best possible 0.12010892 (10689.86 seconds)
Cbc0010I After 535 nodes, 286 on tree, 8.6561 best solution, best possible 0.12010892 (10697.80 seconds)
Cbc0010I After 536 nodes, 287 on tree, 8.6561 best solution, best possible 0.12010892 (10706.20 seconds)
Cbc0010I After 537 nodes, 288 on tree, 8.6561 best solution, best possible 0.12010892 (10712.67 seconds)
Cbc0010I After 538 nodes, 289 on tree, 8.6561 best solution, best possible 0.12010892 (10719.46 seconds)
Cbc0010I After 539 nodes, 289 on tree, 8.6561 best solution, best possible 0.12010892 (10738.61 seconds)
Cbc0010I After 540 nodes, 289 on tree, 8.6561 best solution, best possible 0.12010892 (10747.01 seconds)
Cbc0010I After 541 nodes, 290 on tree, 8.6561 best solution, best possible 0.12010892 (10760.41 seconds)
Cbc0010I After 542 nodes, 290 on tree, 8.6561 best solution, best possible 0.12010892 (10774.28 seconds)
Cbc0010I After 543 nodes, 291 on tree, 8.6561 best solution, best possible 0.12010892 (10789.69 seconds)
Cbc0020I Exiting on maximum time
Cbc0005I Partial search - best objective 8.6561 (best possible 0.12010892), took 1696440 iterations and 544 nodes (10801.28 seconds)
Cbc0032I Strong branching done 11588 times (651843 iterations), fathomed 0 nodes and fixed 2 variables
Cbc0035I Maximum depth 98, 0 variables fixed on reduced cost
Cuts at root node changed objective from 0 to 0.120109
Probing was tried 36 times and created 59 cuts of which 10 were active after adding rounds of cuts (115.193 seconds)
Gomory was tried 901 times and created 106224 cuts of which 0 were active after adding rounds of cuts (2111.4 seconds)
liftKnapsack was tried 36 times and created 2 cuts of which 0 were active after adding rounds of cuts (173.041 seconds)
Clique was tried 36 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.930377 seconds)
OddWheel was tried 36 times and created 0 cuts of which 0 were active after adding rounds of cuts (3.53401 seconds)
MixedIntegerRounding2 was tried 36 times and created 26 cuts of which 0 were active after adding rounds of cuts (10.4929 seconds)
FlowCover was tried 36 times and created 0 cuts of which 0 were active after adding rounds of cuts (2.82504 seconds)
TwoMirCuts was tried 901 times and created 3290 cuts of which 0 were active after adding rounds of cuts (95.0842 seconds)
ZeroHalf was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (1.1718 seconds)

Result - Stopped on time limit
Objective value:                8.6561
Lower bound:                    0.120109
Gap:                            71.0688
Enumerated nodes:               544
Total iterations:               1696440
Time (CPU seconds):             10800.3
Time (Wallclock seconds):       10803.7
Total time (CPU seconds):       10800.7   (Wallclock seconds):       10804
