Stopped on time (no integer solution - continuous used) - objective value 35762.00000000
      0 x[r,'Table:_0']                                               29                       0
   4243 zV[c,rt,'Table:_16','Table:_38']                      0.63179267                       0
   4248 zV[r,lb,'Table:_16','Table:_39']                      0.10447761                       0
   4249 zV[c,lb,'Table:_16','Table:_39']                      0.89552239                       0
   4252 zV[r,lb,'Table:_16','Table:_40']                      0.10447761                       0
   4253 zV[c,lb,'Table:_16','Table:_40']                      0.89552239                       0
   4254 zV[r,rt,'Table:_16','Table:_41']                      0.49295827                       0
   4255 zV[c,rt,'Table:_16','Table:_41']                      0.50704173                       0
   4259 zV[c,rt,'Table:_16','Table:_42']                      0.31380021                       0
   4260 zV[r,lb,'Table:_16','Table:_42']                      0.68619979                       0
   4262 zV[r,rt,'Table:_16','Table:_43']                      0.61498065                       0
   4263 zV[c,rt,'Table:_16','Table:_43']                      0.38501935                       0
   4268 zV[r,lb,'Table:_16','Table:_44']                      0.52731506                       0
   4269 zV[c,lb,'Table:_16','Table:_44']                      0.47268494                       0
   4270 zV[r,rt,'Table:_16','Table:_45']                      0.60558055                       0
   4272 zV[r,lb,'Table:_16','Table:_45']                      0.39441945                       0
   4275 zV[c,rt,'Table:_16','Table:_46']                      0.10447761                       0
   4277 zV[c,lb,'Table:_16','Table:_46']                      0.89552239                       0
   4279 zV[c,rt,'Table:_16','Table:_47']                      0.24044083                       0
   4281 zV[c,lb,'Table:_16','Table:_47']                      0.75955917                       0
   4284 zV[r,lb,'Table:_16','Table:_48']                      0.89392516                       0
   4285 zV[c,lb,'Table:_16','Table:_48']                      0.10607484                       0
   4287 zV[c,rt,'Table:_16','Table:_49']                      0.20895522                       0
   4288 zV[r,lb,'Table:_16','Table:_49']                      0.79104478                       0
   4292 zV[r,lb,'Table:_16','Table:_50']                      0.10447761                       0
   4293 zV[c,lb,'Table:_16','Table:_50']                      0.89552239                       0
   4294 zV[r,rt,'Table:_16','Table:_51']                      0.32284707                       0
   4296 zV[r,lb,'Table:_16','Table:_51']                      0.67715293                       0
   4299 zV[c,rt,'Table:_16','Table:_52']                      0.32296297                       0
   4300 zV[r,lb,'Table:_16','Table:_52']                      0.67703703                       0
   4302 zV[r,rt,'Table:_16','Table:_53']                      0.63269514                       0
   4304 zV[r,lb,'Table:_16','Table:_53']                      0.36730486                       0
   4306 zV[r,rt,'Table:_16','Table:_54']                      0.10447761                       0
   4309 zV[c,lb,'Table:_16','Table:_54']                      0.89552239                       0
   4310 zV[r,rt,'Table:_16','Table:_55']                      0.27694469                       0
   4313 zV[c,lb,'Table:_16','Table:_55']                      0.72305531                       0
   4314 zV[r,rt,'Table:_16','Table:_56']                      0.10447761                       0
   4317 zV[c,lb,'Table:_16','Table:_56']                      0.89552239                       0
   4318 zV[r,rt,'Table:_16','Table:_57']                      0.65370968                       0
   4320 zV[r,lb,'Table:_16','Table:_57']                      0.34629032                       0
   4323 zV[c,rt,'Table:_16','Table:_58']                      0.26487603                       0
   4325 zV[c,lb,'Table:_16','Table:_58']                      0.73512397                       0
   4327 zV[c,rt,'Table:_16','Table:_59']                      0.51293158                       0
   4328 zV[r,lb,'Table:_16','Table:_59']                      0.48706842                       0
   4330 zV[r,rt,'Table:_16','Table:_60']                      0.10447761                       0
   4333 zV[c,lb,'Table:_16','Table:_60']                      0.89552239                       0
   4334 zV[r,rt,'Table:_16','Table:_61']                      0.21833136                       0
   4337 zV[c,lb,'Table:_16','Table:_61']                      0.78166864                       0
   4338 zV[r,rt,'Table:_16','Table:_62']                      0.30359778                       0
   4339 zV[c,rt,'Table:_16','Table:_62']                     0.017618453                       0
   4340 zV[r,lb,'Table:_16','Table:_62']                      0.67878377                       0
   4344 zV[r,lb,'Table:_16','Table:_63']                      0.73963162                       0
   4345 zV[c,lb,'Table:_16','Table:_63']                      0.26036838                       0
   4346 zV[r,rt,'Table:_16','Table:_64']                      0.81934053                       0
   4348 zV[r,lb,'Table:_16','Table:_64']                      0.18065947                       0
   4350 zV[r,rt,'Table:_16','Table:_65']                      0.10447761                       0
   4353 zV[c,lb,'Table:_16','Table:_65']                      0.89552239                       0
   4354 zV[r,rt,'Table:_16','Table:_66']                      0.10447761                       0
   4357 zV[c,lb,'Table:_16','Table:_66']                      0.89552239                       0
   4358 zV[r,rt,'Table:_17','Table:_18']                      0.92451335                       0
   4360 zV[r,lb,'Table:_17','Table:_18']                     0.075486648                       0
   4362 zV[r,rt,'Table:_17','Table:_19']                      0.58087034                       0
   4363 zV[c,rt,'Table:_17','Table:_19']                      0.41912966                       0
   4368 zV[r,lb,'Table:_17','Table:_20']                      0.38598301                       0
   4369 zV[c,lb,'Table:_17','Table:_20']                      0.61401699                       0
   4370 zV[r,rt,'Table:_17','Table:_21']                       0.2948542                       0
   4372 zV[r,lb,'Table:_17','Table:_21']                       0.7051458                       0
   4376 zV[r,lb,'Table:_17','Table:_22']                      0.59954426                       0
   4377 zV[c,lb,'Table:_17','Table:_22']                      0.40045574                       0
   4378 zV[r,rt,'Table:_17','Table:_23']                      0.60248698                       0
   4381 zV[c,lb,'Table:_17','Table:_23']                      0.39751302                       0
   4383 zV[c,rt,'Table:_17','Table:_24']                      0.89552239                       0
   4384 zV[r,lb,'Table:_17','Table:_24']                      0.10447761                       0
   4387 zV[c,rt,'Table:_17','Table:_25']                      0.56921141                       0
   4389 zV[c,lb,'Table:_17','Table:_25']                      0.43078859                       0
   4390 zV[r,rt,'Table:_17','Table:_26']                      0.82215381                       0
   4391 zV[c,rt,'Table:_17','Table:_26']                      0.17784619                       0
   4394 zV[r,rt,'Table:_17','Table:_27']                      0.23727159                       0
   4395 zV[c,rt,'Table:_17','Table:_27']                      0.49636391                       0
   4396 zV[r,lb,'Table:_17','Table:_27']                       0.2663645                       0
   4398 zV[r,rt,'Table:_17','Table:_28']                      0.73402017                       0
   4400 zV[r,lb,'Table:_17','Table:_28']                      0.26597983                       0
   4402 zV[r,rt,'Table:_17','Table:_29']                          0.9375                       0
   4404 zV[r,lb,'Table:_17','Table:_29']                          0.0625                       0
   4407 zV[c,rt,'Table:_17','Table:_30']                      0.60921038                       0
   4408 zV[r,lb,'Table:_17','Table:_30']                      0.39078962                       0
   4412 zV[r,lb,'Table:_17','Table:_31']                      0.10447761                       0
   4413 zV[c,lb,'Table:_17','Table:_31']                      0.89552239                       0
   4414 zV[r,rt,'Table:_17','Table:_32']                      0.75676613                       0
   4415 zV[c,rt,'Table:_17','Table:_32']                      0.24323387                       0
   4418 zV[r,rt,'Table:_17','Table:_33']                      0.79177299                       0
   4421 zV[c,lb,'Table:_17','Table:_33']                      0.20822701                       0
   4422 zV[r,rt,'Table:_17','Table:_34']                      0.18661161                       0
   4425 zV[c,lb,'Table:_17','Table:_34']                      0.81338839                       0
   4426 zV[r,rt,'Table:_17','Table:_35']                      0.10447761                       0
   4427 zV[c,rt,'Table:_17','Table:_35']                      0.89552239                       0
   4430 zV[r,rt,'Table:_17','Table:_36']                      0.72375791                       0
   4433 zV[c,lb,'Table:_17','Table:_36']                      0.27624209                       0
   4434 zV[r,rt,'Table:_17','Table:_37']                      0.62117237                       0
   4436 zV[r,lb,'Table:_17','Table:_37']                      0.37882763                       0
   4438 zV[r,rt,'Table:_17','Table:_38']                      0.24522147                       0
   4440 zV[r,lb,'Table:_17','Table:_38']                      0.75477853                       0
   4444 zV[r,lb,'Table:_17','Table:_39']                      0.91144804                       0
   4445 zV[c,lb,'Table:_17','Table:_39']                     0.088551955                       0
   4447 zV[c,rt,'Table:_17','Table:_40']                      0.12007391                       0
   4449 zV[c,lb,'Table:_17','Table:_40']                      0.87992609                       0
   4450 zV[r,rt,'Table:_17','Table:_41']                      0.71797053                       0
   4452 zV[r,lb,'Table:_17','Table:_41']                      0.28202947                       0
   4454 zV[r,rt,'Table:_17','Table:_42']                      0.31590978                       0
   4456 zV[r,lb,'Table:_17','Table:_42']                      0.68409022                       0
   4460 zV[r,lb,'Table:_17','Table:_43']                      0.67860776                       0
   4461 zV[c,lb,'Table:_17','Table:_43']                      0.32139224                       0
   4462 zV[r,rt,'Table:_17','Table:_44']                     0.051810285                       0
   4464 zV[r,lb,'Table:_17','Table:_44']                      0.39233039                       0
   4465 zV[c,lb,'Table:_17','Table:_44']                      0.55585932                       0
   4467 zV[c,rt,'Table:_17','Table:_45']                      0.89552239                       0
   4469 zV[c,lb,'Table:_17','Table:_45']                      0.10447761                       0
   4470 zV[r,rt,'Table:_17','Table:_46']                      0.54607303                       0
   4473 zV[c,lb,'Table:_17','Table:_46']                      0.45392697                       0
   4474 zV[r,rt,'Table:_17','Table:_47']                      0.60248698                       0
   4476 zV[r,lb,'Table:_17','Table:_47']                      0.39751302                       0
   4479 zV[c,rt,'Table:_17','Table:_48']                      0.89552239                       0
   4481 zV[c,lb,'Table:_17','Table:_48']                      0.10447761                       0
   4484 zV[r,lb,'Table:_17','Table:_49']                      0.65604756                       0
   4485 zV[c,lb,'Table:_17','Table:_49']                      0.34395244                       0
   4486 zV[r,rt,'Table:_17','Table:_50']                      0.54419673                       0
   4487 zV[c,rt,'Table:_17','Table:_50']                      0.29108922                       0
   4489 zV[c,lb,'Table:_17','Table:_50']                      0.16471405                       0
   4490 zV[r,rt,'Table:_17','Table:_51']                      0.48472191                       0
   4492 zV[r,lb,'Table:_17','Table:_51']                      0.51527809                       0
   4494 zV[r,rt,'Table:_17','Table:_52']                      0.72015763                       0
   4495 zV[c,rt,'Table:_17','Table:_52']                      0.27984237                       0
   4498 zV[r,rt,'Table:_17','Table:_53']                      0.74253437                       0
   4501 zV[c,lb,'Table:_17','Table:_53']                      0.25746563                       0
   4502 zV[r,rt,'Table:_17','Table:_54']                      0.16159873                       0
   4505 zV[c,lb,'Table:_17','Table:_54']                      0.83840127                       0
   4507 zV[c,rt,'Table:_17','Table:_55']                      0.83966683                       0
   4508 zV[r,lb,'Table:_17','Table:_55']                      0.16033317                       0
   4510 zV[r,rt,'Table:_17','Table:_56']                      0.77253653                       0
   4512 zV[r,lb,'Table:_17','Table:_56']                      0.22746347                       0
   4516 zV[r,lb,'Table:_17','Table:_57']                      0.54919724                       0
   4517 zV[c,lb,'Table:_17','Table:_57']                      0.45080276                       0
   4518 zV[r,rt,'Table:_17','Table:_58']                      0.31590978                       0
   4520 zV[r,lb,'Table:_17','Table:_58']                      0.68409022                       0
   4523 zV[c,rt,'Table:_17','Table:_59']                      0.89552239                       0
   4525 zV[c,lb,'Table:_17','Table:_59']                      0.10447761                       0
   4527 zV[c,rt,'Table:_17','Table:_60']                      0.73094121                       0
   4529 zV[c,lb,'Table:_17','Table:_60']                      0.26905879                       0
   4531 zV[c,rt,'Table:_17','Table:_61']                      0.55886435                       0
   4532 zV[r,lb,'Table:_17','Table:_61']                      0.44113565                       0
   4534 zV[r,rt,'Table:_17','Table:_62']                      0.45438673                       0
   4537 zV[c,lb,'Table:_17','Table:_62']                      0.54561327                       0
   4539 zV[c,rt,'Table:_17','Table:_63']                      0.37771666                       0
   4541 zV[c,lb,'Table:_17','Table:_63']                      0.62228334                       0
   4544 zV[r,lb,'Table:_17','Table:_64']                      0.39751302                       0
   4545 zV[c,lb,'Table:_17','Table:_64']                      0.60248698                       0
   4548 zV[r,lb,'Table:_17','Table:_65']                      0.86778749                       0
   4549 zV[c,lb,'Table:_17','Table:_65']                      0.13221251                       0
   4551 zV[c,rt,'Table:_17','Table:_66']                      0.48240287                       0
   4552 zV[r,lb,'Table:_17','Table:_66']                      0.51759713                       0
   4555 zV[c,rt,'Table:_18','Table:_19']                      0.89552239                       0
   4557 zV[c,lb,'Table:_18','Table:_19']                      0.10447761                       0
   4558 zV[r,rt,'Table:_18','Table:_20']                     0.061757816                       0
   4560 zV[r,lb,'Table:_18','Table:_20']                      0.93824218                       0
   4563 zV[c,rt,'Table:_18','Table:_21']                      0.45656897                       0
   4565 zV[c,lb,'Table:_18','Table:_21']                      0.54343103                       0
   4568 zV[r,lb,'Table:_18','Table:_22']                      0.41835742                       0
   4569 zV[c,lb,'Table:_18','Table:_22']                      0.58164258                       0
   4571 zV[c,rt,'Table:_18','Table:_23']                      0.53523095                       0
   4573 zV[c,lb,'Table:_18','Table:_23']                      0.46476905                       0
   4575 zV[c,rt,'Table:_18','Table:_24']                      0.80450023                       0
   4577 zV[c,lb,'Table:_18','Table:_24']                      0.19549977                       0
   4580 zV[r,lb,'Table:_18','Table:_25']                               1                       0
   4582 zV[r,rt,'Table:_18','Table:_26']                      0.60321015                       0
   4585 zV[c,lb,'Table:_18','Table:_26']                      0.39678985                       0
   4586 zV[r,rt,'Table:_18','Table:_27']                      0.80912215                       0
   4587 zV[c,rt,'Table:_18','Table:_27']                      0.19087785                       0
   4591 zV[c,rt,'Table:_18','Table:_28']                       0.8101101                       0
   4593 zV[c,lb,'Table:_18','Table:_28']                       0.1898899                       0
   4594 zV[r,rt,'Table:_18','Table:_29']                      0.75379081                       0
   4597 zV[c,lb,'Table:_18','Table:_29']                      0.24620919                       0
   4600 zV[r,lb,'Table:_18','Table:_30']                               1                       0
   4602 zV[r,rt,'Table:_18','Table:_31']                      0.20100845                       0
   4604 zV[r,lb,'Table:_18','Table:_31']                      0.79899155                       0
   4607 zV[c,rt,'Table:_18','Table:_32']                      0.57178781                       0
   4609 zV[c,lb,'Table:_18','Table:_32']                      0.42821219                       0
   4610 zV[r,rt,'Table:_18','Table:_33']                      0.71156671                       0
   4612 zV[r,lb,'Table:_18','Table:_33']                      0.28843329                       0
   4614 zV[r,rt,'Table:_18','Table:_34']                      0.38484976                       0
   4615 zV[c,rt,'Table:_18','Table:_34']                      0.61515024                       0
   4618 zV[r,rt,'Table:_18','Table:_35']                      0.70928568                       0
   4620 zV[r,lb,'Table:_18','Table:_35']                      0.29071432                       0
   4624 zV[r,lb,'Table:_18','Table:_36']                      0.68564719                       0
   4625 zV[c,lb,'Table:_18','Table:_36']                      0.31435281                       0
   4626 zV[r,rt,'Table:_18','Table:_37']                      0.53262041                       0
   4628 zV[r,lb,'Table:_18','Table:_37']                      0.46737959                       0
   4632 zV[r,lb,'Table:_18','Table:_38']                               1                       0
   4636 zV[r,lb,'Table:_18','Table:_39']                               1                       0
   4640 zV[r,lb,'Table:_18','Table:_40']                               1                       0
   4642 zV[r,rt,'Table:_18','Table:_41']                      0.10447761                       0
   4643 zV[c,rt,'Table:_18','Table:_41']                      0.89552239                       0
   4646 zV[r,rt,'Table:_18','Table:_42']                      0.10447761                       0
   4647 zV[c,rt,'Table:_18','Table:_42']                      0.89552239                       0
   4650 zV[r,rt,'Table:_18','Table:_43']                      0.39687889                       0
   4651 zV[c,rt,'Table:_18','Table:_43']                      0.60312111                       0
   4654 zV[r,rt,'Table:_18','Table:_44']                      0.28959135                       0
   4656 zV[r,lb,'Table:_18','Table:_44']                      0.71040865                       0
   4660 zV[r,lb,'Table:_18','Table:_45']                      0.31241662                       0
   4661 zV[c,lb,'Table:_18','Table:_45']                      0.68758338                       0
   4662 zV[r,rt,'Table:_18','Table:_46']                      0.43800131                       0
   4665 zV[c,lb,'Table:_18','Table:_46']                      0.56199869                       0
   4667 zV[c,rt,'Table:_18','Table:_47']                      0.89552239                       0
   4668 zV[r,lb,'Table:_18','Table:_47']                      0.10447761                       0
   4671 zV[c,rt,'Table:_18','Table:_48']                      0.13262083                       0
   4672 zV[r,lb,'Table:_18','Table:_48']                      0.86737917                       0
   4674 zV[r,rt,'Table:_18','Table:_49']                      0.23650787                       0
   4675 zV[c,rt,'Table:_18','Table:_49']                      0.76349213                       0
   4680 zV[r,lb,'Table:_18','Table:_50']                               1                       0
   4682 zV[r,rt,'Table:_18','Table:_51']                      0.35209135                       0
   4685 zV[c,lb,'Table:_18','Table:_51']                      0.64790865                       0
   4688 zV[r,lb,'Table:_18','Table:_52']                      0.86149155                       0
   4689 zV[c,lb,'Table:_18','Table:_52']                      0.13850845                       0
   4690 zV[r,rt,'Table:_18','Table:_53']                      0.40409624                       0
   4692 zV[r,lb,'Table:_18','Table:_53']                      0.10927025                       0
   4693 zV[c,lb,'Table:_18','Table:_53']                      0.48663351                       0
   4696 zV[r,lb,'Table:_18','Table:_54']                       0.3781259                       0
   4697 zV[c,lb,'Table:_18','Table:_54']                       0.6218741                       0
   4698 zV[r,rt,'Table:_18','Table:_55']                      0.54481263                       0
   4699 zV[c,rt,'Table:_18','Table:_55']                      0.11472286                       0
   4701 zV[c,lb,'Table:_18','Table:_55']                      0.34046451                       0
   4702 zV[r,rt,'Table:_18','Table:_56']                      0.49295827                       0
   4705 zV[c,lb,'Table:_18','Table:_56']                      0.50704173                       0
   4707 zV[c,rt,'Table:_18','Table:_57']                      0.68767792                       0
   4708 zV[r,lb,'Table:_18','Table:_57']                      0.31232208                       0
   4710 zV[r,rt,'Table:_18','Table:_58']                      0.20100845                       0
   4711 zV[c,rt,'Table:_18','Table:_58']                      0.65335669                       0
   4712 zV[r,lb,'Table:_18','Table:_58']                      0.14563486                       0
   4715 zV[c,rt,'Table:_18','Table:_59']                      0.89552239                       0
   4716 zV[r,lb,'Table:_18','Table:_59']                      0.10447761                       0
   4718 zV[r,rt,'Table:_18','Table:_60']                      0.33513935                       0
   4719 zV[c,rt,'Table:_18','Table:_60']                       0.6123759                       0
   4720 zV[r,lb,'Table:_18','Table:_60']                     0.052484755                       0
   4724 zV[r,lb,'Table:_18','Table:_61']                      0.80660605                       0
   4725 zV[c,lb,'Table:_18','Table:_61']                      0.19339395                       0
   4726 zV[r,rt,'Table:_18','Table:_62']                      0.20100845                       0
   4728 zV[r,lb,'Table:_18','Table:_62']                      0.79899155                       0
   4730 zV[r,rt,'Table:_18','Table:_63']                       0.3220499                       0
   4731 zV[c,rt,'Table:_18','Table:_63']                      0.41689423                       0
   4733 zV[c,lb,'Table:_18','Table:_63']                      0.26105586                       0
   4736 zV[r,lb,'Table:_18','Table:_64']                      0.62314719                       0
   4737 zV[c,lb,'Table:_18','Table:_64']                      0.37685281                       0
   4739 zV[c,rt,'Table:_18','Table:_65']                      0.67456609                       0
   4741 zV[c,lb,'Table:_18','Table:_65']                      0.32543391                       0
   4743 zV[c,rt,'Table:_18','Table:_66']                      0.34977231                       0
   4744 zV[r,lb,'Table:_18','Table:_66']                      0.65022769                       0
   4746 zV[r,rt,'Table:_19','Table:_20']                       0.3390516                       0
   4748 zV[r,lb,'Table:_19','Table:_20']                       0.6609484                       0
   4750 zV[r,rt,'Table:_19','Table:_21']                       0.4891156                       0
   4752 zV[r,lb,'Table:_19','Table:_21']                       0.5108844                       0
   4754 zV[r,rt,'Table:_19','Table:_22']                      0.42990895                       0
   4757 zV[c,lb,'Table:_19','Table:_22']                      0.57009105                       0
   4758 zV[r,rt,'Table:_19','Table:_23']                       0.1489654                       0
   4759 zV[c,rt,'Table:_19','Table:_23']                      0.63970857                       0
   4761 zV[c,lb,'Table:_19','Table:_23']                      0.21132603                       0
   4763 zV[c,rt,'Table:_19','Table:_24']                      0.89552239                       0
   4765 zV[c,lb,'Table:_19','Table:_24']                      0.10447761                       0
   4768 zV[r,lb,'Table:_19','Table:_25']                      0.94804952                       0
   4769 zV[c,lb,'Table:_19','Table:_25']                     0.051950479                       0
   4770 zV[r,rt,'Table:_19','Table:_26']                       0.6001459                       0
   4772 zV[r,lb,'Table:_19','Table:_26']                       0.3998541                       0
   4774 zV[r,rt,'Table:_19','Table:_27']                      0.90731724                       0
   4776 zV[r,lb,'Table:_19','Table:_27']                     0.092682762                       0
   4780 zV[r,lb,'Table:_19','Table:_28']                      0.47885222                       0
   4781 zV[c,lb,'Table:_19','Table:_28']                      0.52114778                       0
   4784 zV[r,lb,'Table:_19','Table:_29']                      0.32023258                       0
   4785 zV[c,lb,'Table:_19','Table:_29']                      0.67976742                       0
   4787 zV[c,rt,'Table:_19','Table:_30']                       0.6624016                       0
   4789 zV[c,lb,'Table:_19','Table:_30']                       0.3375984                       0
   4790 zV[r,rt,'Table:_19','Table:_31']                      0.41060116                       0
   4791 zV[c,rt,'Table:_19','Table:_31']                      0.58939884                       0
   4794 zV[r,rt,'Table:_19','Table:_32']                      0.70737938                       0
   4795 zV[c,rt,'Table:_19','Table:_32']                      0.29262062                       0
   4798 zV[r,rt,'Table:_19','Table:_33']                      0.85137957                       0
   4801 zV[c,lb,'Table:_19','Table:_33']                      0.14862043                       0
   4803 zV[c,rt,'Table:_19','Table:_34']                      0.57609632                       0
   4805 zV[c,lb,'Table:_19','Table:_34']                      0.42390368                       0
   4806 zV[r,rt,'Table:_19','Table:_35']                      0.71765195                       0
   4809 zV[c,lb,'Table:_19','Table:_35']                      0.28234805                       0
   4811 zV[c,rt,'Table:_19','Table:_36']                      0.39950825                       0
   4813 zV[c,lb,'Table:_19','Table:_36']                      0.60049175                       0
   4815 zV[c,rt,'Table:_19','Table:_37']                      0.17986739                       0
   4817 zV[c,lb,'Table:_19','Table:_37']                      0.82013261                       0
   4819 zV[c,rt,'Table:_19','Table:_38']                      0.43520943                       0
   4821 zV[c,lb,'Table:_19','Table:_38']                      0.56479057                       0
   4824 zV[r,lb,'Table:_19','Table:_39']                               1                       0
   4826 zV[r,rt,'Table:_19','Table:_40']                      0.41742902                       0
   4827 zV[c,rt,'Table:_19','Table:_40']                      0.58257098                       0
   4832 zV[r,lb,'Table:_19','Table:_41']                      0.56508592                       0
   4833 zV[c,lb,'Table:_19','Table:_41']                      0.43491408                       0
   4834 zV[r,rt,'Table:_19','Table:_42']                      0.49741408                       0
   4836 zV[r,lb,'Table:_19','Table:_42']                      0.50258592                       0
   4838 zV[r,rt,'Table:_19','Table:_43']                      0.47883341                       0
   4841 zV[c,lb,'Table:_19','Table:_43']                      0.52116659                       0
   4843 zV[c,rt,'Table:_19','Table:_44']                      0.42940421                       0
   4844 zV[r,lb,'Table:_19','Table:_44']                      0.57059579                       0
   4846 zV[r,rt,'Table:_19','Table:_45']                          0.9375                       0
   4848 zV[r,lb,'Table:_19','Table:_45']                          0.0625                       0
   4850 zV[r,rt,'Table:_19','Table:_46']                      0.45752108                       0
   4851 zV[c,rt,'Table:_19','Table:_46']                      0.54247892                       0
   4855 zV[c,rt,'Table:_19','Table:_47']                      0.37914597                       0
   4856 zV[r,lb,'Table:_19','Table:_47']                      0.62085403                       0
   4860 zV[r,lb,'Table:_19','Table:_48']                      0.76308601                       0
   4861 zV[c,lb,'Table:_19','Table:_48']                      0.23691399                       0
   4863 zV[c,rt,'Table:_19','Table:_49']                      0.11064664                       0
   4864 zV[r,lb,'Table:_19','Table:_49']                      0.88935336                       0
   4868 zV[r,lb,'Table:_19','Table:_50']                      0.10447761                       0
   4869 zV[c,lb,'Table:_19','Table:_50']                      0.89552239                       0
   4871 zV[c,rt,'Table:_19','Table:_51']                      0.13917138                       0
   4872 zV[r,lb,'Table:_19','Table:_51']                      0.86082862                       0
   4874 zV[r,rt,'Table:_19','Table:_52']                      0.47809337                       0
   4877 zV[c,lb,'Table:_19','Table:_52']                      0.52190663                       0
   4878 zV[r,rt,'Table:_19','Table:_53']                      0.53438656                       0
   4881 zV[c,lb,'Table:_19','Table:_53']                      0.46561344                       0
   4884 zV[r,lb,'Table:_19','Table:_54']                      0.10447761                       0
   4885 zV[c,lb,'Table:_19','Table:_54']                      0.89552239                       0
   4888 zV[r,lb,'Table:_19','Table:_55']                       0.5774362                       0
   4889 zV[c,lb,'Table:_19','Table:_55']                       0.4225638                       0
   4890 zV[r,rt,'Table:_19','Table:_56']                      0.59725144                       0
   4891 zV[c,rt,'Table:_19','Table:_56']                      0.40274856                       0
   4894 zV[r,rt,'Table:_19','Table:_57']                      0.52807705                       0
   4895 zV[c,rt,'Table:_19','Table:_57']                      0.47192295                       0
   4899 zV[c,rt,'Table:_19','Table:_58']                      0.10447761                       0
   4901 zV[c,lb,'Table:_19','Table:_58']                      0.89552239                       0
   4904 zV[r,lb,'Table:_19','Table:_59']                      0.60657457                       0
   4905 zV[c,lb,'Table:_19','Table:_59']                      0.39342543                       0
   4906 zV[r,rt,'Table:_19','Table:_60']                       0.1489654                       0
   4908 zV[r,lb,'Table:_19','Table:_60']                       0.8510346                       0
   4910 zV[r,rt,'Table:_19','Table:_61']                      0.65278392                       0
   4912 zV[r,lb,'Table:_19','Table:_61']                      0.34721608                       0
   4914 zV[r,rt,'Table:_19','Table:_62']                      0.33073182                       0
   4917 zV[c,lb,'Table:_19','Table:_62']                      0.66926818                       0
   4920 zV[r,lb,'Table:_19','Table:_63']                      0.38797625                       0
   4921 zV[c,lb,'Table:_19','Table:_63']                      0.61202375                       0
   4923 zV[c,rt,'Table:_19','Table:_64']                       0.7276248                       0
   4924 zV[r,lb,'Table:_19','Table:_64']                       0.2723752                       0
   4926 zV[r,rt,'Table:_19','Table:_65']                      0.15562197                       0
   4929 zV[c,lb,'Table:_19','Table:_65']                      0.84437803                       0
   4930 zV[r,rt,'Table:_19','Table:_66']                      0.18946699                       0
   4931 zV[c,rt,'Table:_19','Table:_66']                      0.81053301                       0
   4934 zV[r,rt,'Table:_20','Table:_21']                      0.68570303                       0
   4936 zV[r,lb,'Table:_20','Table:_21']                      0.31429697                       0
   4938 zV[r,rt,'Table:_20','Table:_22']                      0.65924575                       0
   4939 zV[c,rt,'Table:_20','Table:_22']                      0.34075425                       0
   4944 zV[r,lb,'Table:_20','Table:_23']                      0.74625436                       0
   4945 zV[c,lb,'Table:_20','Table:_23']                      0.25374564                       0
   4946 zV[r,rt,'Table:_20','Table:_24']                      0.10447761                       0
   4947 zV[c,rt,'Table:_20','Table:_24']                      0.89552239                       0
   4952 zV[r,lb,'Table:_20','Table:_25']                      0.77332025                       0
   4953 zV[c,lb,'Table:_20','Table:_25']                      0.22667975                       0
   4955 zV[c,rt,'Table:_20','Table:_26']                      0.62320303                       0
   4956 zV[r,lb,'Table:_20','Table:_26']                      0.37679697                       0
   4958 zV[r,rt,'Table:_20','Table:_27']                               1                       0
   4962 zV[r,rt,'Table:_20','Table:_28']                               1                       0
   4967 zV[c,rt,'Table:_20','Table:_29']                        0.692033                       0
   4968 zV[r,lb,'Table:_20','Table:_29']                        0.307967                       0
   4970 zV[r,rt,'Table:_20','Table:_30']                      0.33000782                       0
   4971 zV[c,rt,'Table:_20','Table:_30']                      0.66999218                       0
   4974 zV[r,rt,'Table:_20','Table:_31']                      0.46444396                       0
   4976 zV[r,lb,'Table:_20','Table:_31']                      0.53555604                       0
   4978 zV[r,rt,'Table:_20','Table:_32']                     0.047473958                       0
   4979 zV[c,rt,'Table:_20','Table:_32']                      0.57774513                       0
   4980 zV[r,lb,'Table:_20','Table:_32']                      0.37478091                       0
   4982 zV[r,rt,'Table:_20','Table:_33']                      0.89453018                       0
   4985 zV[c,lb,'Table:_20','Table:_33']                      0.10546982                       0
   4988 zV[r,lb,'Table:_20','Table:_34']                      0.18661161                       0
   4989 zV[c,lb,'Table:_20','Table:_34']                      0.81338839                       0
   4990 zV[r,rt,'Table:_20','Table:_35']                       0.7234484                       0
   4992 zV[r,lb,'Table:_20','Table:_35']                       0.2765516                       0
   4995 zV[c,rt,'Table:_20','Table:_36']                      0.26095476                       0
   4996 zV[r,lb,'Table:_20','Table:_36']                      0.13855349                       0
   4997 zV[c,lb,'Table:_20','Table:_36']                      0.60049175                       0
   4999 zV[c,rt,'Table:_20','Table:_37']                       0.5925633                       0
   5000 zV[r,lb,'Table:_20','Table:_37']                       0.4074367                       0
   5002 zV[r,rt,'Table:_20','Table:_38']                      0.68570303                       0
   5003 zV[c,rt,'Table:_20','Table:_38']                      0.31429697                       0
   5006 zV[r,rt,'Table:_20','Table:_39']                       0.6609484                       0
   5009 zV[c,lb,'Table:_20','Table:_39']                       0.3390516                       0
   5011 zV[c,rt,'Table:_20','Table:_40']                      0.19308627                       0
   5013 zV[c,lb,'Table:_20','Table:_40']                      0.80691373                       0
