Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/methanosarcina.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/methanosarcina.txt -quit (default strategy 1)
At line 1 NAME           methanosarcina
At line 2 ROWS
At line 14608 COLUMNS
At line 65725 RHS
At line 75818 BOUNDS
At line 83749 ENDATA
Problem methanosarcina has 14604 rows, 7930 columns and 43812 elements
Coin0008I methanosarcina read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 5.93541 seconds
Cgl0004I processed model has 14604 rows, 7930 columns (7930 integer (7930 of which binary)) and 43812 elements
Coin3009W Conflict graph built in 0.007 seconds, density: 0.006%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 626 integers unsatisfied sum - 313
Cbc0038I Pass   1: (6.96 seconds) suminf.  310.50000 (621) obj. 6.5 iterations 502
Cbc0038I Pass   2: (7.04 seconds) suminf.  304.00000 (608) obj. 13 iterations 39
Cbc0038I Pass   3: (7.11 seconds) suminf.  304.00000 (608) obj. 13 iterations 10
Cbc0038I Pass   4: (7.19 seconds) suminf.  304.00000 (608) obj. 13 iterations 48
Cbc0038I Pass   5: (7.64 seconds) suminf.  304.00000 (608) obj. 13 iterations 734
Cbc0038I Pass   6: (7.88 seconds) suminf.  304.00000 (608) obj. 13 iterations 434
Cbc0038I Pass   7: (8.06 seconds) suminf.  304.00000 (608) obj. 13 iterations 350
Cbc0038I Pass   8: (8.27 seconds) suminf.  304.00000 (608) obj. 13 iterations 358
Cbc0038I Pass   9: (8.64 seconds) suminf.  304.00000 (608) obj. 13 iterations 369
Cbc0038I Pass  10: (9.02 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  11: (9.28 seconds) suminf.  304.00000 (608) obj. 13 iterations 377
Cbc0038I Pass  12: (9.62 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  13: (9.98 seconds) suminf.  304.00000 (608) obj. 13 iterations 395
Cbc0038I Pass  14: (10.34 seconds) suminf.  304.00000 (608) obj. 13 iterations 422
Cbc0038I Pass  15: (10.68 seconds) suminf.  304.00000 (608) obj. 13 iterations 381
Cbc0038I Pass  16: (11.23 seconds) suminf.  304.00000 (608) obj. 13 iterations 439
Cbc0038I Pass  17: (11.58 seconds) suminf.  304.00000 (608) obj. 13 iterations 406
Cbc0038I Pass  18: (12.20 seconds) suminf.  304.00000 (608) obj. 13 iterations 480
Cbc0038I Pass  19: (12.56 seconds) suminf.  304.00000 (608) obj. 13 iterations 387
Cbc0038I Pass  20: (12.80 seconds) suminf.  304.00000 (608) obj. 13 iterations 357
Cbc0038I Pass  21: (13.13 seconds) suminf.  304.00000 (608) obj. 13 iterations 435
Cbc0038I Pass  22: (13.50 seconds) suminf.  304.00000 (608) obj. 13 iterations 385
Cbc0038I Pass  23: (13.78 seconds) suminf.  304.00000 (608) obj. 13 iterations 379
Cbc0038I Pass  24: (14.21 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I Pass  25: (14.60 seconds) suminf.  304.00000 (608) obj. 13 iterations 409
Cbc0038I Pass  26: (14.99 seconds) suminf.  304.00000 (608) obj. 13 iterations 400
Cbc0038I Pass  27: (15.42 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  28: (15.95 seconds) suminf.  304.00000 (608) obj. 13 iterations 471
Cbc0038I Pass  29: (16.39 seconds) suminf.  304.00000 (608) obj. 13 iterations 445
Cbc0038I Pass  30: (16.74 seconds) suminf.  304.00000 (608) obj. 13 iterations 403
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 7291 integers at bound fixed and 0 continuous
Cbc0038I Mini branch and bound did not improve solution (16.99 seconds)
Cbc0038I After 16.99 seconds - Feasibility pump exiting - took 10.35 seconds
Cbc0031I 518 added rows had average density of 11.353282
Cbc0013I At root node, 518 cuts changed objective from 0 to 205.19695 in 50 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 1.492 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 33027 row cuts average 45.1 elements, 0 column cuts (0 active)  in 13.082 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 2 row cuts average 3.0 elements, 0 column cuts (0 active)  in 3.108 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 5 row cuts average 7.6 elements, 0 column cuts (0 active)  in 63.472 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.006 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.011 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 3 row cuts average 25.7 elements, 0 column cuts (0 active)  in 3.122 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.166 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 3736 row cuts average 12.7 elements, 0 column cuts (0 active)  in 4.330 seconds - new frequency is 1
Cbc0014I Cut generator 9 (ZeroHalf) - 3774 row cuts average 12.6 elements, 0 column cuts (0 active)  in 83.940 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 205.19695 (260.99 seconds)
Cbc0010I After 377 nodes, 193 on tree, 1e+50 best solution, best possible 205.19695 (6968.80 seconds)
Cbc0010I After 378 nodes, 194 on tree, 1e+50 best solution, best possible 205.19695 (6991.78 seconds)
Cbc0010I After 379 nodes, 194 on tree, 1e+50 best solution, best possible 205.19695 (7012.02 seconds)
Cbc0010I After 380 nodes, 194 on tree, 1e+50 best solution, best possible 205.19695 (7027.55 seconds)
Cbc0010I After 381 nodes, 195 on tree, 1e+50 best solution, best possible 205.19695 (7050.86 seconds)
Cbc0010I After 382 nodes, 195 on tree, 1e+50 best solution, best possible 205.19695 (7072.77 seconds)
Cbc0010I After 383 nodes, 196 on tree, 1e+50 best solution, best possible 205.19695 (7087.88 seconds)
Cbc0010I After 384 nodes, 196 on tree, 1e+50 best solution, best possible 205.19695 (7102.72 seconds)
Cbc0010I After 385 nodes, 197 on tree, 1e+50 best solution, best possible 205.19695 (7119.25 seconds)
Cbc0010I After 386 nodes, 198 on tree, 1e+50 best solution, best possible 205.19695 (7133.23 seconds)
Cbc0010I After 387 nodes, 198 on tree, 1e+50 best solution, best possible 205.19695 (7155.01 seconds)
Cbc0010I After 388 nodes, 198 on tree, 1e+50 best solution, best possible 205.19695 (7170.18 seconds)
Cbc0010I After 389 nodes, 199 on tree, 1e+50 best solution, best possible 205.19695 (7190.94 seconds)
Cbc0010I After 390 nodes, 199 on tree, 1e+50 best solution, best possible 205.19695 (7214.14 seconds)
Cbc0010I After 391 nodes, 200 on tree, 1e+50 best solution, best possible 205.19695 (7228.58 seconds)
Cbc0010I After 392 nodes, 201 on tree, 1e+50 best solution, best possible 205.19695 (7249.51 seconds)
Cbc0010I After 393 nodes, 201 on tree, 1e+50 best solution, best possible 205.19695 (7274.61 seconds)
Cbc0010I After 394 nodes, 201 on tree, 1e+50 best solution, best possible 205.19695 (7294.57 seconds)
Cbc0010I After 395 nodes, 202 on tree, 1e+50 best solution, best possible 205.19695 (7315.89 seconds)
Cbc0010I After 396 nodes, 202 on tree, 1e+50 best solution, best possible 205.19695 (7341.57 seconds)
Cbc0010I After 397 nodes, 203 on tree, 1e+50 best solution, best possible 205.19695 (7355.65 seconds)
Cbc0010I After 398 nodes, 204 on tree, 1e+50 best solution, best possible 205.19695 (7376.42 seconds)
Cbc0010I After 399 nodes, 204 on tree, 1e+50 best solution, best possible 205.19695 (7399.16 seconds)
Cbc0010I After 400 nodes, 204 on tree, 1e+50 best solution, best possible 205.19695 (7416.08 seconds)
Cbc0010I After 401 nodes, 205 on tree, 1e+50 best solution, best possible 205.19695 (7434.44 seconds)
Cbc0010I After 402 nodes, 205 on tree, 1e+50 best solution, best possible 205.19695 (7454.97 seconds)
Cbc0010I After 403 nodes, 206 on tree, 1e+50 best solution, best possible 205.19695 (7468.59 seconds)
Cbc0010I After 404 nodes, 207 on tree, 1e+50 best solution, best possible 205.19695 (7490.48 seconds)
Cbc0010I After 405 nodes, 207 on tree, 1e+50 best solution, best possible 205.19695 (7514.04 seconds)
Cbc0010I After 406 nodes, 207 on tree, 1e+50 best solution, best possible 205.19695 (7529.16 seconds)
Cbc0010I After 407 nodes, 208 on tree, 1e+50 best solution, best possible 205.19695 (7543.11 seconds)
Cbc0010I After 408 nodes, 209 on tree, 1e+50 best solution, best possible 205.19695 (7565.77 seconds)
Cbc0010I After 409 nodes, 209 on tree, 1e+50 best solution, best possible 205.19695 (7587.73 seconds)
Cbc0010I After 410 nodes, 209 on tree, 1e+50 best solution, best possible 205.19695 (7607.29 seconds)
Cbc0010I After 411 nodes, 210 on tree, 1e+50 best solution, best possible 205.19695 (7623.91 seconds)
Cbc0010I After 412 nodes, 210 on tree, 1e+50 best solution, best possible 205.19695 (7638.90 seconds)
Cbc0010I After 413 nodes, 211 on tree, 1e+50 best solution, best possible 205.19695 (7659.98 seconds)
Cbc0010I After 414 nodes, 211 on tree, 1e+50 best solution, best possible 205.19695 (7684.19 seconds)
Cbc0010I After 415 nodes, 212 on tree, 1e+50 best solution, best possible 205.19695 (7698.43 seconds)
Cbc0010I After 416 nodes, 212 on tree, 1e+50 best solution, best possible 205.19695 (7716.65 seconds)
Cbc0010I After 417 nodes, 213 on tree, 1e+50 best solution, best possible 205.19695 (7741.11 seconds)
Cbc0010I After 418 nodes, 213 on tree, 1e+50 best solution, best possible 205.19695 (7759.24 seconds)
Cbc0010I After 419 nodes, 214 on tree, 1e+50 best solution, best possible 205.19695 (7770.43 seconds)
Cbc0010I After 420 nodes, 214 on tree, 1e+50 best solution, best possible 205.19695 (7799.04 seconds)
Cbc0010I After 421 nodes, 215 on tree, 1e+50 best solution, best possible 205.19695 (7820.30 seconds)
Cbc0010I After 422 nodes, 215 on tree, 1e+50 best solution, best possible 205.19695 (7844.37 seconds)
Cbc0010I After 423 nodes, 216 on tree, 1e+50 best solution, best possible 205.19695 (7861.27 seconds)
Cbc0010I After 424 nodes, 216 on tree, 1e+50 best solution, best possible 205.19695 (7878.07 seconds)
Cbc0010I After 425 nodes, 217 on tree, 1e+50 best solution, best possible 205.19695 (7898.96 seconds)
Cbc0010I After 426 nodes, 217 on tree, 1e+50 best solution, best possible 205.19695 (7923.07 seconds)
Cbc0010I After 427 nodes, 218 on tree, 1e+50 best solution, best possible 205.19695 (7944.25 seconds)
Cbc0010I After 428 nodes, 218 on tree, 1e+50 best solution, best possible 205.19695 (7966.59 seconds)
Cbc0010I After 429 nodes, 219 on tree, 1e+50 best solution, best possible 205.19695 (7981.66 seconds)
Cbc0010I After 430 nodes, 220 on tree, 1e+50 best solution, best possible 205.19695 (7998.00 seconds)
Cbc0010I After 431 nodes, 220 on tree, 1e+50 best solution, best possible 205.19695 (8020.36 seconds)
Cbc0010I After 432 nodes, 220 on tree, 1e+50 best solution, best possible 205.19695 (8039.91 seconds)
Cbc0010I After 433 nodes, 221 on tree, 1e+50 best solution, best possible 205.19695 (8053.85 seconds)
Cbc0010I After 434 nodes, 222 on tree, 1e+50 best solution, best possible 205.19695 (8072.43 seconds)
Cbc0010I After 435 nodes, 222 on tree, 1e+50 best solution, best possible 205.19695 (8094.95 seconds)
Cbc0010I After 436 nodes, 222 on tree, 1e+50 best solution, best possible 205.19695 (8129.53 seconds)
Cbc0010I After 437 nodes, 223 on tree, 1e+50 best solution, best possible 205.19695 (8146.48 seconds)
Cbc0010I After 438 nodes, 223 on tree, 1e+50 best solution, best possible 205.19695 (8166.90 seconds)
Cbc0010I After 439 nodes, 224 on tree, 1e+50 best solution, best possible 205.19695 (8181.15 seconds)
Cbc0010I After 440 nodes, 225 on tree, 1e+50 best solution, best possible 205.19695 (8205.91 seconds)
Cbc0010I After 441 nodes, 225 on tree, 1e+50 best solution, best possible 205.19695 (8230.50 seconds)
Cbc0010I After 442 nodes, 225 on tree, 1e+50 best solution, best possible 205.19695 (8251.98 seconds)
Cbc0010I After 443 nodes, 226 on tree, 1e+50 best solution, best possible 205.19695 (8266.19 seconds)
Cbc0010I After 444 nodes, 226 on tree, 1e+50 best solution, best possible 205.19695 (8285.81 seconds)
Cbc0010I After 445 nodes, 227 on tree, 1e+50 best solution, best possible 205.19695 (8307.36 seconds)
Cbc0010I After 446 nodes, 228 on tree, 1e+50 best solution, best possible 205.19695 (8331.27 seconds)
Cbc0010I After 447 nodes, 228 on tree, 1e+50 best solution, best possible 205.19695 (8357.65 seconds)
Cbc0010I After 448 nodes, 228 on tree, 1e+50 best solution, best possible 205.19695 (8381.58 seconds)
Cbc0010I After 449 nodes, 229 on tree, 1e+50 best solution, best possible 205.19695 (8390.73 seconds)
Cbc0010I After 450 nodes, 230 on tree, 1e+50 best solution, best possible 205.19695 (8413.75 seconds)
Cbc0010I After 451 nodes, 230 on tree, 1e+50 best solution, best possible 205.19695 (8437.65 seconds)
Cbc0010I After 452 nodes, 230 on tree, 1e+50 best solution, best possible 205.19695 (8453.71 seconds)
Cbc0010I After 453 nodes, 231 on tree, 1e+50 best solution, best possible 205.19695 (8472.07 seconds)
Cbc0010I After 454 nodes, 231 on tree, 1e+50 best solution, best possible 205.19695 (8495.45 seconds)
Cbc0010I After 455 nodes, 232 on tree, 1e+50 best solution, best possible 205.19695 (8521.29 seconds)
Cbc0010I After 456 nodes, 232 on tree, 1e+50 best solution, best possible 205.19695 (8542.56 seconds)
Cbc0010I After 457 nodes, 233 on tree, 1e+50 best solution, best possible 205.19695 (8551.71 seconds)
Cbc0010I After 458 nodes, 234 on tree, 1e+50 best solution, best possible 205.19695 (8572.67 seconds)
Cbc0010I After 459 nodes, 234 on tree, 1e+50 best solution, best possible 205.19695 (8599.79 seconds)
Cbc0010I After 460 nodes, 234 on tree, 1e+50 best solution, best possible 205.19695 (8618.00 seconds)
Cbc0010I After 461 nodes, 235 on tree, 1e+50 best solution, best possible 205.19695 (8637.44 seconds)
Cbc0010I After 462 nodes, 235 on tree, 1e+50 best solution, best possible 205.19695 (8658.63 seconds)
Cbc0010I After 463 nodes, 236 on tree, 1e+50 best solution, best possible 205.19695 (8674.84 seconds)
Cbc0010I After 464 nodes, 237 on tree, 1e+50 best solution, best possible 205.19695 (8697.10 seconds)
Cbc0010I After 465 nodes, 237 on tree, 1e+50 best solution, best possible 205.19695 (8720.07 seconds)
Cbc0010I After 466 nodes, 237 on tree, 1e+50 best solution, best possible 205.19695 (8743.29 seconds)
Cbc0010I After 467 nodes, 238 on tree, 1e+50 best solution, best possible 205.19695 (8763.93 seconds)
Cbc0010I After 468 nodes, 238 on tree, 1e+50 best solution, best possible 205.19695 (8787.37 seconds)
Cbc0010I After 469 nodes, 239 on tree, 1e+50 best solution, best possible 205.19695 (8807.06 seconds)
Cbc0010I After 470 nodes, 239 on tree, 1e+50 best solution, best possible 205.19695 (8826.70 seconds)
Cbc0010I After 471 nodes, 240 on tree, 1e+50 best solution, best possible 205.19695 (8843.49 seconds)
Cbc0010I After 472 nodes, 240 on tree, 1e+50 best solution, best possible 205.19695 (8866.68 seconds)
Cbc0010I After 473 nodes, 241 on tree, 1e+50 best solution, best possible 205.19695 (8887.08 seconds)
Cbc0010I After 474 nodes, 241 on tree, 1e+50 best solution, best possible 205.19695 (8910.13 seconds)
Cbc0010I After 475 nodes, 242 on tree, 1e+50 best solution, best possible 205.19695 (8930.79 seconds)
Cbc0010I After 476 nodes, 242 on tree, 1e+50 best solution, best possible 205.19695 (8951.73 seconds)
Cbc0010I After 477 nodes, 243 on tree, 1e+50 best solution, best possible 205.19695 (8974.26 seconds)
Cbc0010I After 478 nodes, 243 on tree, 1e+50 best solution, best possible 205.19695 (8999.79 seconds)
Cbc0010I After 479 nodes, 244 on tree, 1e+50 best solution, best possible 205.19695 (9016.00 seconds)
Cbc0010I After 480 nodes, 244 on tree, 1e+50 best solution, best possible 205.19695 (9039.67 seconds)
Cbc0010I After 481 nodes, 245 on tree, 1e+50 best solution, best possible 205.19695 (9055.16 seconds)
Cbc0010I After 482 nodes, 245 on tree, 1e+50 best solution, best possible 205.19695 (9076.22 seconds)
Cbc0010I After 483 nodes, 246 on tree, 1e+50 best solution, best possible 205.19695 (9095.09 seconds)
Cbc0010I After 484 nodes, 247 on tree, 1e+50 best solution, best possible 205.19695 (9110.75 seconds)
Cbc0010I After 485 nodes, 247 on tree, 1e+50 best solution, best possible 205.19695 (9124.77 seconds)
Cbc0010I After 486 nodes, 247 on tree, 1e+50 best solution, best possible 205.19695 (9140.23 seconds)
Cbc0010I After 487 nodes, 248 on tree, 1e+50 best solution, best possible 205.19695 (9150.43 seconds)
Cbc0010I After 488 nodes, 249 on tree, 1e+50 best solution, best possible 205.19695 (9165.07 seconds)
Cbc0010I After 489 nodes, 249 on tree, 1e+50 best solution, best possible 205.19695 (9180.64 seconds)
Cbc0010I After 490 nodes, 249 on tree, 1e+50 best solution, best possible 205.19695 (9192.19 seconds)
Cbc0010I After 491 nodes, 250 on tree, 1e+50 best solution, best possible 205.19695 (9204.31 seconds)
Cbc0010I After 492 nodes, 250 on tree, 1e+50 best solution, best possible 205.19695 (9214.94 seconds)
Cbc0010I After 493 nodes, 251 on tree, 1e+50 best solution, best possible 205.19695 (9224.15 seconds)
Cbc0010I After 494 nodes, 251 on tree, 1e+50 best solution, best possible 205.19695 (9238.59 seconds)
Cbc0010I After 495 nodes, 252 on tree, 1e+50 best solution, best possible 205.19695 (9250.74 seconds)
Cbc0010I After 496 nodes, 252 on tree, 1e+50 best solution, best possible 205.19695 (9260.75 seconds)
Cbc0010I After 497 nodes, 253 on tree, 1e+50 best solution, best possible 205.19695 (9275.07 seconds)
Cbc0010I After 498 nodes, 253 on tree, 1e+50 best solution, best possible 205.19695 (9290.88 seconds)
Cbc0010I After 499 nodes, 254 on tree, 1e+50 best solution, best possible 205.19695 (9306.74 seconds)
Cbc0010I After 500 nodes, 254 on tree, 1e+50 best solution, best possible 205.19695 (9320.73 seconds)
Cbc0010I After 501 nodes, 255 on tree, 1e+50 best solution, best possible 205.19695 (9333.51 seconds)
Cbc0010I After 502 nodes, 255 on tree, 1e+50 best solution, best possible 205.19695 (9345.55 seconds)
Cbc0010I After 503 nodes, 256 on tree, 1e+50 best solution, best possible 205.19695 (9353.90 seconds)
Cbc0010I After 504 nodes, 256 on tree, 1e+50 best solution, best possible 205.19695 (9370.79 seconds)
Cbc0010I After 505 nodes, 257 on tree, 1e+50 best solution, best possible 205.19695 (9384.71 seconds)
Cbc0010I After 506 nodes, 257 on tree, 1e+50 best solution, best possible 205.19695 (9399.69 seconds)
Cbc0010I After 507 nodes, 258 on tree, 1e+50 best solution, best possible 205.19695 (9413.60 seconds)
Cbc0010I After 508 nodes, 258 on tree, 1e+50 best solution, best possible 205.19695 (9425.38 seconds)
Cbc0010I After 509 nodes, 259 on tree, 1e+50 best solution, best possible 205.19695 (9438.63 seconds)
Cbc0010I After 510 nodes, 259 on tree, 1e+50 best solution, best possible 205.19695 (9452.80 seconds)
Cbc0010I After 511 nodes, 260 on tree, 1e+50 best solution, best possible 205.19695 (9462.87 seconds)
Cbc0010I After 512 nodes, 260 on tree, 1e+50 best solution, best possible 205.19695 (9476.70 seconds)
Cbc0010I After 513 nodes, 261 on tree, 1e+50 best solution, best possible 205.19695 (9487.06 seconds)
Cbc0010I After 514 nodes, 262 on tree, 1e+50 best solution, best possible 205.19695 (9500.52 seconds)
Cbc0010I After 515 nodes, 262 on tree, 1e+50 best solution, best possible 205.19695 (9514.32 seconds)
Cbc0010I After 516 nodes, 262 on tree, 1e+50 best solution, best possible 205.19695 (9526.94 seconds)
Cbc0010I After 517 nodes, 263 on tree, 1e+50 best solution, best possible 205.19695 (9537.99 seconds)
Cbc0010I After 518 nodes, 264 on tree, 1e+50 best solution, best possible 205.19695 (9549.68 seconds)
Cbc0010I After 519 nodes, 264 on tree, 1e+50 best solution, best possible 205.19695 (9564.02 seconds)
Cbc0010I After 520 nodes, 264 on tree, 1e+50 best solution, best possible 205.19695 (9575.62 seconds)
Cbc0010I After 521 nodes, 265 on tree, 1e+50 best solution, best possible 205.19695 (9583.98 seconds)
Cbc0010I After 522 nodes, 265 on tree, 1e+50 best solution, best possible 205.19695 (9598.22 seconds)
Cbc0010I After 523 nodes, 266 on tree, 1e+50 best solution, best possible 205.19695 (9608.40 seconds)
Cbc0010I After 524 nodes, 266 on tree, 1e+50 best solution, best possible 205.19695 (9619.01 seconds)
Cbc0010I After 525 nodes, 267 on tree, 1e+50 best solution, best possible 205.19695 (9631.54 seconds)
Cbc0010I After 526 nodes, 267 on tree, 1e+50 best solution, best possible 205.19695 (9643.73 seconds)
Cbc0010I After 527 nodes, 268 on tree, 1e+50 best solution, best possible 205.19695 (9655.39 seconds)
Cbc0010I After 528 nodes, 268 on tree, 1e+50 best solution, best possible 205.19695 (9663.87 seconds)
Cbc0010I After 529 nodes, 269 on tree, 1e+50 best solution, best possible 205.19695 (9678.90 seconds)
Cbc0010I After 530 nodes, 269 on tree, 1e+50 best solution, best possible 205.19695 (9691.79 seconds)
Cbc0010I After 531 nodes, 270 on tree, 1e+50 best solution, best possible 205.19695 (9708.66 seconds)
Cbc0010I After 532 nodes, 270 on tree, 1e+50 best solution, best possible 205.19695 (9728.87 seconds)
Cbc0010I After 533 nodes, 271 on tree, 1e+50 best solution, best possible 205.19695 (9745.44 seconds)
Cbc0010I After 534 nodes, 272 on tree, 1e+50 best solution, best possible 205.19695 (9760.40 seconds)
Cbc0010I After 535 nodes, 272 on tree, 1e+50 best solution, best possible 205.19695 (9773.44 seconds)
Cbc0010I After 536 nodes, 272 on tree, 1e+50 best solution, best possible 205.19695 (9787.87 seconds)
Cbc0010I After 537 nodes, 273 on tree, 1e+50 best solution, best possible 205.19695 (9800.61 seconds)
Cbc0010I After 538 nodes, 273 on tree, 1e+50 best solution, best possible 205.19695 (9812.42 seconds)
Cbc0010I After 539 nodes, 274 on tree, 1e+50 best solution, best possible 205.19695 (9826.36 seconds)
Cbc0010I After 540 nodes, 274 on tree, 1e+50 best solution, best possible 205.19695 (9841.65 seconds)
Cbc0010I After 541 nodes, 275 on tree, 1e+50 best solution, best possible 205.19695 (9854.57 seconds)
Cbc0010I After 542 nodes, 275 on tree, 1e+50 best solution, best possible 205.19695 (9867.48 seconds)
Cbc0010I After 543 nodes, 276 on tree, 1e+50 best solution, best possible 205.19695 (9874.32 seconds)
Cbc0010I After 544 nodes, 276 on tree, 1e+50 best solution, best possible 205.19695 (9885.40 seconds)
Cbc0010I After 545 nodes, 277 on tree, 1e+50 best solution, best possible 205.19695 (9896.74 seconds)
Cbc0010I After 546 nodes, 277 on tree, 1e+50 best solution, best possible 205.19695 (9910.38 seconds)
Cbc0010I After 547 nodes, 278 on tree, 1e+50 best solution, best possible 205.19695 (9920.89 seconds)
Cbc0010I After 548 nodes, 278 on tree, 1e+50 best solution, best possible 205.19695 (9930.65 seconds)
Cbc0010I After 549 nodes, 279 on tree, 1e+50 best solution, best possible 205.19695 (9941.77 seconds)
Cbc0010I After 550 nodes, 279 on tree, 1e+50 best solution, best possible 205.19695 (9952.77 seconds)
Cbc0010I After 551 nodes, 280 on tree, 1e+50 best solution, best possible 205.19695 (9963.29 seconds)
Cbc0010I After 552 nodes, 280 on tree, 1e+50 best solution, best possible 205.19695 (9975.38 seconds)
Cbc0010I After 553 nodes, 281 on tree, 1e+50 best solution, best possible 205.19695 (9987.87 seconds)
Cbc0010I After 554 nodes, 282 on tree, 1e+50 best solution, best possible 205.19695 (10003.24 seconds)
Cbc0010I After 555 nodes, 282 on tree, 1e+50 best solution, best possible 205.19695 (10017.73 seconds)
Cbc0010I After 556 nodes, 282 on tree, 1e+50 best solution, best possible 205.19695 (10034.55 seconds)
Cbc0010I After 557 nodes, 283 on tree, 1e+50 best solution, best possible 205.19695 (10044.33 seconds)
Cbc0010I After 558 nodes, 283 on tree, 1e+50 best solution, best possible 205.19695 (10057.35 seconds)
Cbc0010I After 559 nodes, 284 on tree, 1e+50 best solution, best possible 205.19695 (10070.54 seconds)
Cbc0010I After 560 nodes, 284 on tree, 1e+50 best solution, best possible 205.19695 (10083.98 seconds)
Cbc0010I After 561 nodes, 285 on tree, 1e+50 best solution, best possible 205.19695 (10095.83 seconds)
Cbc0010I After 562 nodes, 286 on tree, 1e+50 best solution, best possible 205.19695 (10108.29 seconds)
Cbc0010I After 563 nodes, 286 on tree, 1e+50 best solution, best possible 205.19695 (10120.67 seconds)
Cbc0010I After 564 nodes, 286 on tree, 1e+50 best solution, best possible 205.19695 (10132.13 seconds)
Cbc0010I After 565 nodes, 287 on tree, 1e+50 best solution, best possible 205.19695 (10146.34 seconds)
Cbc0010I After 566 nodes, 287 on tree, 1e+50 best solution, best possible 205.19695 (10162.26 seconds)
Cbc0010I After 567 nodes, 288 on tree, 1e+50 best solution, best possible 205.19695 (10177.30 seconds)
Cbc0010I After 568 nodes, 288 on tree, 1e+50 best solution, best possible 205.19695 (10191.15 seconds)
Cbc0010I After 569 nodes, 289 on tree, 1e+50 best solution, best possible 205.19695 (10202.53 seconds)
Cbc0010I After 570 nodes, 290 on tree, 1e+50 best solution, best possible 205.19695 (10216.47 seconds)
Cbc0010I After 571 nodes, 290 on tree, 1e+50 best solution, best possible 205.19695 (10229.04 seconds)
Cbc0010I After 572 nodes, 290 on tree, 1e+50 best solution, best possible 205.19695 (10235.62 seconds)
Cbc0010I After 573 nodes, 291 on tree, 1e+50 best solution, best possible 205.19695 (10249.33 seconds)
Cbc0010I After 574 nodes, 291 on tree, 1e+50 best solution, best possible 205.19695 (10261.55 seconds)
Cbc0010I After 575 nodes, 292 on tree, 1e+50 best solution, best possible 205.19695 (10271.55 seconds)
Cbc0010I After 576 nodes, 293 on tree, 1e+50 best solution, best possible 205.19695 (10287.61 seconds)
Cbc0010I After 577 nodes, 293 on tree, 1e+50 best solution, best possible 205.19695 (10304.34 seconds)
Cbc0010I After 578 nodes, 293 on tree, 1e+50 best solution, best possible 205.19695 (10325.11 seconds)
Cbc0010I After 579 nodes, 294 on tree, 1e+50 best solution, best possible 205.19695 (10352.67 seconds)
Cbc0010I After 580 nodes, 294 on tree, 1e+50 best solution, best possible 205.19695 (10378.30 seconds)
Cbc0010I After 581 nodes, 295 on tree, 1e+50 best solution, best possible 205.19695 (10402.28 seconds)
Cbc0010I After 582 nodes, 295 on tree, 1e+50 best solution, best possible 205.19695 (10431.94 seconds)
Cbc0010I After 583 nodes, 296 on tree, 1e+50 best solution, best possible 205.19695 (10448.91 seconds)
Cbc0010I After 584 nodes, 297 on tree, 1e+50 best solution, best possible 205.19695 (10470.09 seconds)
Cbc0010I After 585 nodes, 297 on tree, 1e+50 best solution, best possible 205.19695 (10497.18 seconds)
Cbc0010I After 586 nodes, 297 on tree, 1e+50 best solution, best possible 205.19695 (10516.75 seconds)
Cbc0010I After 587 nodes, 298 on tree, 1e+50 best solution, best possible 205.19695 (10541.68 seconds)
Cbc0010I After 588 nodes, 298 on tree, 1e+50 best solution, best possible 205.19695 (10568.47 seconds)
Cbc0010I After 589 nodes, 299 on tree, 1e+50 best solution, best possible 205.19695 (10587.64 seconds)
Cbc0010I After 590 nodes, 299 on tree, 1e+50 best solution, best possible 205.19695 (10607.70 seconds)
Cbc0010I After 591 nodes, 300 on tree, 1e+50 best solution, best possible 205.19695 (10626.73 seconds)
